2158,50,394605
2158,894,15705
2181,76,10950
2182,566,18045
2183,858,34260
2185,554,44220
2198,276,2018010
2200,418,22935
2200,484,1987845
2202,8,105540
2202,68,174060
2206,100,15285
2223,56,13695
2225,554,13845
2235,36,11580
2259,36,104490
2262,840,1061580
2268,392,55005
2274,48,17385
2274,56,12465
2284,604,14460
2302,818,15480
2307,752,176295
2321,158,29145
2323,124,22785
2329,840,40125
2334,634,403830
2336,376,28755
2339,196,113205
2340,422,31260
2356,458,1086405
2360,512,30000
2362,380,47115
2376,124,15780
2383,124,3820200
2390,840,288105
2391,818,14115
2395,268,32925
2395,417,10845
2400,250,187785
2404,196,82440
2406,608,311340
2408,702,100725
2410,344,33825
2412,826,179895
2417,250,127515
2419,376,502335
2421,528,11100
2427,410,231690
2429,376,25050
2433,356,1055325
2434,320,10035
2436,484,655440
2437,788,75780
2444,276,11085
2463,764,15870
1774,826,50715
1775,586,152460
1779,608,25230
1792,512,17805
1818,634,61140
1819,784,507615
1856,702,16455
1858,608,12600
1859,586,103665
1869,276,33330
1872,792,16095
1876,400,18210
1892,156,12840
1894,578,59490
1895,372,95055
1897,368,21450
1898,826,30405
1899,528,14145
1903,56,89190
1926,360,451395
1934,840,17025
1944,458,547350
1946,710,294765
1956,642,16515
1965,710,52050
1974,554,10155
1975,70,13050
1976,710,195075
1986,729,13650
2003,784,87360
2006,764,15405
2025,392,43845
2032,682,35880
2035,634,13410
2037,484,12960
2043,250,17010
2062,392,19575
2064,36,123090
2074,368,11205
2085,764,11625
2117,250,34110
2129,630,13500
2130,682,40515
2133,414,73500
2136,40,26565
2136,858,17520
2138,344,12195
2145,124,13020
2148,620,46485
2149,724,93270
2149,840,193065
2150,788,43245
2174,554,16050
2183,364,10905
2192,458,309780
2192,558,20730
2193,76,208230
2202,804,1633440
2207,368,10080
2209,578,10965
2216,710,11460
2220,56,23925
2245,682,11460
2258,724,16980
2262,158,10020
2269,124,259605
2286,702,274545
2286,840,706965
2288,458,11685
2308,804,16920
2310,276,12615
2320,12,119310
2325,566,29010
2330,52,40980
2330,430,21960
2331,96,20460
2331,662,17370
2335,484,11625
2339,800,205605
2343,400,13410
2343,528,157305
2347,36,84330
2357,56,56520
2360,784,299310
2370,344,26835
2377,158,11520
2379,458,11955
2380,484,13650
2380,512,46395
2381,124,24825
2383,188,194085
2384,203,190590
2387,422,55575
2390,528,21480
2394,586,732075
2395,638,11670
2397,702,19920
2400,48,57180
2401,32,66315
2401,710,650385
2404,52,33900
2406,196,24720
2412,512,400920
2435,558,18525
2438,414,369945
2439,764,634980
2443,344,76170
2452,764,26355
2458,276,15060
2463,484,28620
2465,422,10635
1774,704,19305
1789,642,26160
1790,250,402330
1791,682,101790
1797,404,10620
1797,642,26190
1799,512,11550
1800,784,328995
1803,348,12885
1803,834,42675
1819,818,13110
1838,634,55260
1868,512,22650
1871,710,347640
1873,404,16305
1885,826,12015
1886,372,25755
1891,104,55995
1891,348,135765
1893,40,60315
1893,344,16980
1893,724,535170
1926,356,528840
1946,392,24810
1947,752,10890
1955,458,151770
1963,792,15870
1984,400,22020
1993,48,57720
1993,344,22410
1999,356,45645
2013,788,31110
2017,392,18255
2068,756,105900
2072,56,76185
2074,56,75705
2078,554,32850
2131,512,37770
2144,356,22710
2150,643,29340
2150,826,126765
2151,764,91980
2157,208,23445
2162,320,34725
2165,484,97395
2183,356,3141315
2183,643,34965
2193,188,40920
2195,702,15435
2200,710,2400975
2203,300,197775
2203,446,24540
2205,372,530070
2218,36,30540
2223,528,13155
2265,512,16995
2266,682,171180
2268,380,27600
2269,784,645180
2282,840,14970
2284,710,1104885
2285,422,208800
2287,48,10020
2292,702,190590
2298,36,21120
2301,702,52275
2302,404,16125
2305,124,13605
2307,398,12735
2307,686,11985
2321,528,39255
2322,840,112455
2324,356,77670
2328,702,79695
2330,512,56685
2332,356,45420
2336,40,22770
2336,512,12630
2357,104,14970
2363,36,239835
2370,578,11925
2384,716,68970
2385,434,21540
2387,231,11040
2388,484,258195
2393,56,12240
2393,764,49830
2396,360,33105
2396,414,28890
2396,504,12210
2396,800,23400
2398,484,115680
2399,752,197520
2402,116,25380
2402,434,203010
2404,32,99960
2405,300,28845
2406,458,179310
2407,764,28185
2410,276,87225
2410,788,29970
2414,764,704145
2418,458,641355
2437,76,139275
2437,440,15000
2439,410,462645
2446,320,29040
2447,400,261840
2447,792,1764765
2448,360,104280
2449,512,47220
2450,840,19350
2451,404,40080
2456,756,11970
1773,784,847770
1775,288,15060
1775,458,992295
1781,840,32190
1784,356,79170
1784,392,14535
1790,56,39855
1790,300,18825
1814,124,20865
1831,840,14385
1837,840,28200
1840,682,86460
1842,784,72285
1858,356,34350
1891,368,1336995
1891,508,10065
1891,818,2711700
1894,8,70275
1913,360,263010
1939,620,16545
1951,682,61965
1975,380,263190
1975,682,5360610
1983,504,247275
1990,840,157755
2008,275,61380
2010,250,39885
2019,414,152040
2049,356,135360
2049,840,33870
2054,380,16485
2055,214,17070
2055,710,178515
2056,36,207090
2062,504,37275
2064,170,10335
2068,528,214980
2080,840,36930
2128,404,26085
2128,792,179115
2129,752,55485
2138,410,22080
2139,710,210435
2148,643,28320
2151,250,540120
2154,152,23385
2158,8,28800
2162,124,393660
2162,152,124035
2162,208,42030
2162,288,11850
2162,608,382815
2165,50,67845
2165,826,321180
2169,70,15240
2172,31,12405
2172,348,27810
2174,784,81720
2181,458,20160
2192,320,49920
2192,724,1087305
2193,764,130125
2198,320,231165
2198,498,42120
2198,894,73665
2199,124,11100
2200,688,90855
2203,410,305535
2203,784,7413660
2204,616,28770
2205,344,110700
2216,422,17940
2224,458,1276020
2226,784,668385
2228,76,14850
2253,840,108795
2262,752,12045
2290,36,132915
2307,28,15090
2308,400,15795
2308,634,99090
2317,360,25290
2321,729,51435
2322,124,26880
2330,716,69960
2331,620,197100
2336,410,18150
2340,364,16800
2340,728,18945
2360,710,14130
2368,36,33450
2378,682,131730
2384,48,211065
2384,440,58710
2385,76,225915
2390,422,21645
2393,818,13455
2396,340,39090
2399,470,22575
2402,860,22440
2403,218,10065
2403,348,23445
2403,484,70110
2411,458,712995
2438,276,121905
2443,356,2405520
2446,276,917565
2459,276,15930
1773,484,24225
1796,586,111360
1805,608,12180
1813,528,11940
1860,360,16965
1875,36,41130
1885,356,360465
1891,50,308280
1891,894,11820
1893,188,45720
1896,12,27825
1897,124,38880
1904,682,182370
1905,704,13260
1907,414,20790
1926,48,24435
1946,414,88350
1950,458,31260
1962,392,12840
1972,504,16905
1975,191,29880
1975,400,563070
1975,458,2513040
1975,729,109455
1982,840,11100
1986,512,71595
1989,512,73320
1993,124,102765
1998,250,52815
2015,48,56850
2019,682,309840
2019,756,23265
2028,434,308715
2030,250,31455
2041,784,327045
2055,566,39900
2057,784,64380
2059,372,29865
2071,818,524940
2078,512,10500
2095,784,26490
2127,834,26805
2136,630,12465
2139,356,352725
2142,826,26685
2148,410,41745
2158,300,115395
2160,826,139215
2161,462,10020
2161,616,164010
2168,630,25620
2168,784,2167860
2169,524,64500
2170,704,36120
2192,404,93975
2198,246,291270
2198,792,1367130
2199,826,13155
2203,834,242130
2206,524,25650
2216,360,32730
2216,764,67500
2239,360,10470
2248,124,16065
2259,356,794190
2268,56,13410
2274,376,35790
2290,48,81660
2306,36,1936245
2306,484,70350
2308,818,52050
2321,372,47730
2329,124,11820
2330,144,68895
2334,458,37500
2337,276,87075
2339,328,10440
2340,180,13410
2340,784,2014995
2343,356,213120
2353,356,57915
2372,710,76830
2388,372,349995
2395,32,422460
2395,616,469125
2395,642,204150
2398,50,36975
2404,222,14055
2404,376,116190
2405,688,10290
2415,36,134205
2426,414,29025
2427,504,95775
2428,392,400680
2434,554,68505
2434,760,81510
2446,116,35010
2456,682,79605
2458,504,29085
2460,608,166890
2465,392,29745
1774,616,31815
1781,250,47940
1782,784,20535
1790,604,17085
1796,756,11025
1800,840,15885
1804,458,109725
1826,250,19140
1830,840,54105
1831,682,20550
1834,356,539730
1840,752,12135
1843,276,13110
1863,784,11010
1866,840,162795
1868,784,402090
1869,380,30240
1869,784,1593165
1874,682,99510
1884,48,16185
1886,818,22365
1888,710,146085
1891,170,593715
1892,760,283410
1894,50,267375
1898,784,82860
1899,48,10980
1919,12,11595
1921,862,29115
1922,826,15930
1934,356,49260
1947,818,10650
1952,414,11055
1963,392,32460
1993,56,36585
1993,348,16710
1998,586,86850
2000,392,97470
2000,410,12015
2010,702,54570
2014,512,46410
2017,840,123150
2018,682,181485
2031,604,10110
2049,458,11055
2054,124,93390
2055,578,33735
2072,410,23565
2127,120,10260
2128,112,153090
2133,56,13845
2134,36,129240
2143,682,11700
2152,784,411540
2159,68,35085
2159,203,14910
2162,214,34740
2162,792,419010
2168,372,182445
2168,600,10650
2176,554,14280
2190,250,83325
2193,380,111600
2193,752,43875
2196,710,10845
2198,854,25890
2200,360,1410450
2202,360,1391370
2203,36,2692485
2204,566,27675
2206,710,231525
2207,788,15585
2211,710,33210
2220,356,299010
2221,56,33615
2235,356,51525
2262,764,36900
2267,48,40650
2269,404,22695
2276,784,176295
2284,682,41445
2286,392,64770
2299,710,29640
2304,710,122715
2305,410,11835
2307,380,187665
2319,36,10740
2330,566,1617735
2334,764,34890
2340,104,17325
2343,586,53085
2357,524,30780
2370,208,11505
2372,380,12825
2384,68,170280
2384,218,339345
2385,752,168690
2387,764,72030
2387,858,28380
2388,344,44820
2390,458,238905
2398,208,105015
2398,620,125490
2399,498,16470
2400,600,10290
2403,376,41055
2404,360,291285
2404,887,12600
2409,504,12240
2414,638,14745
2417,4,19965
2421,410,243645
2434,404,216000
2435,276,1535535
2435,462,15015
2439,8,37875
2444,250,11235
2450,12,10410
2457,840,129195
1783,250,39930
1792,642,26175
1799,756,10290
1807,250,12015
1813,826,25380
1832,250,39435
1866,764,148320
1894,96,10920
1897,724,189885
1901,275,661860
1904,48,16920
1906,400,10440
1926,620,17550
1935,702,13395
1946,360,79140
1947,586,10770
1955,710,28575
1961,702,22215
1964,250,29070
1968,458,903795
1974,729,39810
1976,784,577320
1977,620,15510
1984,410,72735
1987,528,11595
1989,158,11820
1996,275,38100
1996,818,1033515
1999,710,45735
2008,792,22440
2012,608,17910
2013,392,12165
2020,12,40965
2048,356,232185
2048,422,23145
2059,48,12315
2112,710,11970
2136,788,90240
2138,512,97035
2144,784,14145
2148,124,26250
2148,504,42960
2161,8,13875
2161,104,63420
2163,608,161490
2164,604,24510
2169,68,31950
2184,784,11865
2185,124,62415
2192,208,65505
2199,458,27585
2202,380,638205
2203,344,461190
2205,484,27765
2206,48,19200
2206,616,32040
2207,231,97320
2217,376,10545
2221,756,19860
2224,344,35040
2224,484,35700
2225,380,13425
2240,608,17565
2247,392,28740
2261,710,191115
2266,48,46530
2273,826,15885
2281,392,66345
2285,275,91275
2286,512,238530
2293,12,545940
2293,400,256500
2301,608,61695
2303,682,52125
2308,716,53910
2325,484,19125
2329,702,19815
2330,170,16245
2330,348,37680
2336,231,182820
2350,642,26190
2352,36,14550
2356,410,74490
2356,430,23355
2356,434,10935
2356,710,1265040
2356,818,134820
2377,360,239700
2377,372,13830
2380,764,46245
2382,608,129495
2383,8,93810
2384,496,46335
2385,682,683835
2385,704,31140
2388,586,31605
2390,372,25110
2395,646,15240
2396,724,411600
2398,348,37620
2399,422,327360
2402,24,16740
2404,724,854865
2405,504,131130
2411,586,1210185
2414,372,93810
2414,380,46770
2426,634,84330
2429,840,37230
2433,634,28020
2435,76,573225
2439,554,35610
2440,499,37410
2441,400,41790
1774,32,14565
1776,784,170160
1780,250,98565
1783,682,12885
1790,422,17670
1801,682,14385
1813,784,434655
1842,422,15060
1877,512,15720
1880,784,29205
1913,682,242535
1921,12,199725
1921,70,23340
1937,36,11295
1956,704,13785
1975,704,57645
1996,566,24720
2001,710,38220
2013,276,50565
2014,504,599730
2031,702,147825
2061,702,14595
2062,702,10080
2127,50,236835
2129,484,155565
2158,68,88785
2161,704,724890
2162,356,13504695
2162,620,45090
2168,380,178920
2169,752,72345
2176,458,103350
2183,642,36420
2194,392,16215
2197,840,118905
2198,308,11340
2204,100,12630
2205,566,367080
2212,792,23565
2216,458,60330
2222,116,12780
2247,36,12885
2249,710,304185
2257,356,49845
2260,826,48855
2267,710,1230795
2269,360,896430
2290,724,19635
2291,818,18660
2306,616,84570
2306,703,18240
2307,703,18405
2308,214,12255
2308,276,259185
2308,484,48135
2308,682,183345
2309,458,131400
2320,36,121260
2330,268,17160
2330,380,150360
2334,50,33825
2343,458,116940
2356,292,15225
2363,392,26400
2379,12,46425
2383,478,12690
2384,764,992370
2385,894,25605
2386,554,819180
2388,208,39315
2388,231,90285
2394,756,32865
2396,158,19500
2396,512,51270
2397,554,12495
2398,270,11580
2399,76,163065
2401,704,16095
2404,292,10050
2406,144,18930
2411,834,21270
2434,604,51915
2435,688,471330
2439,440,11040
2439,608,222300
2446,634,145140
2451,840,33300
1780,356,299355
1785,784,28335
1804,840,957060
1833,356,681480
1846,422,10245
1868,764,17610
1872,554,67590
1884,784,185175
1887,818,24630
1890,400,1423305
1892,788,343875
1893,124,113010
1895,170,68415
1900,528,84495
1910,414,10650
1920,702,13635
1935,458,12960
1957,682,39720
1958,356,106770
1973,554,44385
1977,512,271335
1987,566,68115
1988,422,19065
1996,608,172110
1997,682,2923020
1997,800,47865
2015,554,18750
2019,360,48690
2028,40,20250
2056,554,58125
2057,356,189930
2063,356,33060
2068,348,21300
2070,764,150075
2126,512,29985
2127,191,23085
2127,578,58875
2129,498,53145
2131,276,30180
2131,788,13035
2132,458,577875
2133,724,38190
2134,400,35025
2136,764,3793140
2138,788,28800
2139,724,16365
2141,764,13725
2150,152,22515
2160,360,63165
2160,756,12945
2161,858,41025
2162,300,46185
2163,710,15255
2167,724,10215
2168,834,13635
2198,144,268290
2198,360,1471095
2200,192,16800
2200,352,82845
2202,792,1315365
2203,116,95490
2204,268,10485
2204,528,68235
2221,566,41340
2226,250,192690
2240,764,21435
2249,48,13065
2266,764,31650
2286,422,218580
2298,458,199980
2302,764,45750
2306,454,54375
2308,480,69090
2310,250,74070
2322,784,966870
2327,826,10830
2331,233,14805
2331,454,56760
2336,372,636975
2339,384,10455
2339,516,62700
2339,662,15045
2340,50,31140
2356,214,18210
2357,694,21210
2373,702,16005
2375,388,10575
2377,414,215940
2385,170,194955
2386,48,203145
2386,360,900840
2388,144,14085
2395,442,52485
2396,756,34290
2398,480,47730
2400,124,206850
2407,702,45030
2411,566,85005
2411,642,20625
2418,682,1153680
2434,203,19515
2434,376,99465
2435,887,75630
2437,348,36015
2437,792,780645
2439,826,544185
2446,4,12075
2447,616,422175
2448,710,33765
2461,840,17385
1774,504,89010
1790,410,13740
1791,840,27375
1795,764,11055
1824,36,11115
1826,360,30300
1827,360,28470
1829,124,11490
1850,682,99930
1856,840,13530
1866,392,78765
1887,231,20940
1891,214,83775
1898,276,25755
1900,604,14925
1901,124,206550
1914,682,23130
1920,704,18285
1931,170,15030
1932,634,22935
1948,36,15360
1948,48,27645
1954,414,35100
1975,188,12990
1978,124,35430
1995,276,42795
1995,818,1072695
1998,422,10935
2013,56,15540
2013,764,17100
2017,566,17670
2020,792,11175
2038,764,40725
2042,512,47970
2048,818,10710
2053,422,22590
2058,608,12810
2068,752,109110
2127,368,234240
2128,246,12000
2128,608,65730
2131,288,23805
2131,380,57120
2138,818,6367140
2148,458,19995
2150,158,13800
2157,634,73125
2158,144,137700
2168,392,660135
2168,404,70710
2169,188,21630
2170,710,52350
2172,724,1087305
2176,250,82050
2192,56,132210
2192,591,37485
2193,356,1219875
2203,44,19575
2203,52,46350
2216,76,21180
2221,724,36345
2229,826,21225
2230,840,27720
2246,818,10905
2250,608,11670
2262,608,295230
2282,392,27075
2283,724,17055
2306,50,83190
2306,384,13275
2306,508,17535
2310,400,10995
2322,710,73860
2330,40,48045
2331,422,54810
2362,170,12285
2363,724,35190
2368,642,13185
2383,646,26910
2384,72,17775
2386,188,197535
2386,422,1322550
2387,630,12615
2388,604,64695
2396,372,148950
2398,430,14580
2400,40,10770
2402,96,14715
2402,686,12345
2403,158,45465
2405,410,47460
2406,760,471960
2413,554,138345
2426,48,15675
2435,616,683445
2436,32,360135
2437,344,29355
2437,604,42975
2447,144,115920
2451,504,12900
2457,170,10095
1785,250,47985
1785,458,81405
1798,484,22050
1802,634,62715
1803,144,28575
1809,356,118920
1812,608,19125
1813,392,14160
1837,608,19230
1838,702,26430
1839,634,17910
1849,682,61665
1865,702,49530
1887,380,20445
1893,616,48990
1894,604,340305
1900,414,317550
1901,246,21360
1903,275,635370
1906,512,33120
1921,214,10710
1926,702,59760
1940,356,297060
1949,124,14610
1963,682,25215
1969,504,18645
1974,48,19500
1975,804,32145
1977,276,56505
1978,400,34710
1986,404,10065
1992,702,179610
1994,840,15375
1997,454,18945
2010,368,123315
2013,400,146115
2016,524,10395
2018,392,18345
2023,608,90780
2036,724,13275
2041,710,171720
2044,840,31530
2056,710,33255
2060,372,23790
2091,784,10515
2117,275,61920
2128,36,308400
2128,214,12000
2129,320,15705
2133,250,147930
2133,616,12630
2158,218,202980
2158,566,138420
2159,834,10335
2165,784,876900
2166,442,20865
2166,504,16245
2172,222,37230
2172,372,396135
2176,360,24855
2186,528,16350
2198,203,174975
2198,462,42315
2198,710,3457815
2200,410,306090
2203,68,133755
2203,192,15480
2203,466,16005
2206,642,14040
2206,704,13650
2221,682,182700
2222,716,13695
2234,784,196995
2245,36,11070
2249,608,33195
2251,634,15270
2258,372,24255
2266,458,84435
2286,578,27720
2306,380,184290
2308,60,15345
2309,400,10140
2331,4,55170
2335,392,18765
2336,484,28020
2341,784,11490
2343,250,168315
2356,136,16560
2357,752,59355
2362,300,19995
2365,410,12555
2383,620,323655
2385,104,14550
2387,792,43740
2387,862,78525
2388,756,71940
2390,724,25575
2396,170,274995
2400,410,24045
2402,484,259950
2403,36,549810
2403,704,31545
2404,430,14100
2410,524,12660
2412,792,19815
2414,250,170160
2420,512,13920
2436,372,399165
2437,688,119520
2438,458,91290
2443,704,115365
2446,705,27345
2447,558,15015
2447,807,26190
2452,784,325950
1773,566,181095
1775,554,21570
1780,48,12795
1792,48,14145
1800,586,94140
1802,356,241920
1802,586,94155
1802,826,23460
1804,400,14400
1805,634,11940
1815,682,13725
1834,608,59835
1840,760,10140
1866,788,29115
1891,70,141420
1892,688,10125
1894,12,494340
1894,40,180915
1895,566,19770
1900,356,591405
1902,818,32880
1921,188,10635
1921,392,90150
1922,784,128580
1930,36,19545
1957,840,28230
1972,458,21060
1973,752,13050
1976,392,26475
1981,643,10110
1984,276,56505
1984,344,10020
2009,372,18645
2010,724,12270
2011,608,74655
2014,586,19740
2014,710,89820
2024,528,11640
2041,458,97680
2056,724,31320
2059,380,14910
2061,124,15180
2065,76,108180
2066,554,12465
2066,764,13440
2071,158,11580
2071,380,88680
2081,682,36045
2109,710,12675
2117,458,22845
2127,634,612555
2129,434,25470
2148,826,86445
2151,800,19800
2152,48,41880
2158,554,210375
2162,392,868440
2170,862,17265
2183,32,242430
2193,528,89835
2198,104,276885
2200,152,524940
2200,634,956415
2204,682,844815
2205,208,48795
2206,826,82950
2210,250,12960
2213,372,33000
2213,586,84240
2217,410,49905
2222,826,381495
2223,356,1355715
2223,634,113235
2223,764,34995
2230,586,16395
2235,554,45870
2245,710,29520
2274,400,10860
2306,292,12600
2307,710,2406405
2315,784,25815
2324,392,33960
2330,554,508995
2337,288,41940
2337,634,56070
2340,792,122925
2356,792,172020
2357,410,27630
2375,484,13365
2381,702,136680
2381,818,97920
2382,840,77610
2383,704,706185
2385,52,16005
2385,705,15030
2386,12,294825
2386,340,138000
2387,458,54645
2393,840,248460
2394,300,23235
2395,662,15600
2396,56,51420
2398,710,398895
2405,275,27255
2408,392,44220
2409,608,18930
2410,288,19365
2411,368,46305
2413,380,44040
2419,56,14130
2421,516,13695
2423,360,62805
2436,688,446760
2438,682,1816515
2440,380,1128465
2448,512,23160
2452,512,41790
1774,422,17970
1774,512,99300
1794,392,15075
1824,840,40575
1840,368,15930
1847,784,53685
1866,380,55950
1869,840,86145
1884,634,39990
1887,276,36900
1890,702,12465
1894,100,62025
1895,702,874680
1896,170,12405
1897,320,10035
1901,422,267915
1901,484,280365
1913,372,84690
1921,784,446970
1924,642,20175
1929,250,11790
1947,634,68340
1948,458,28395
1977,458,656490
1981,800,61965
1983,376,55755
1984,586,283455
1989,276,185310
1989,388,25050
1990,682,113280
1993,784,699870
2000,682,20370
2052,356,30570
2055,620,37185
2068,372,872715
2069,554,16650
2071,792,26100
2074,764,133245
2127,36,849720
2127,276,498885
2128,392,3476490
2146,250,25080
2157,158,14295
2158,524,129045
2165,604,36810
2166,710,25215
2169,48,143595
2169,702,206685
2172,68,74310
2172,470,29625
2174,124,35625
2174,586,11460
2175,484,10215
2177,702,12345
2189,68,12420
2204,246,21975
2206,414,24330
2207,422,10710
2210,682,20610
2213,356,760845
2215,702,225840
2247,682,147000
2269,414,114375
2270,12,11055
2274,410,91620
2279,356,162255
2283,604,10785
2284,566,86580
2285,40,19230
2290,276,30705
2291,344,14565
2309,250,50415
2322,512,24240
2330,818,79410
2331,292,15225
2336,643,13215
2336,784,176565
2347,840,61560
2354,250,13515
2356,508,16515
2356,578,168915
2356,608,1171725
2357,528,102075
2362,604,13635
2365,702,33750
2370,752,15990
2383,52,58260
2385,250,366795
2385,716,19860
2386,104,266775
2386,132,16080
2386,498,36840
2388,504,11850
2395,292,17235
2395,478,40515
2399,208,74100
2400,702,132690
2400,862,37530
2402,120,34755
2402,524,61755
2404,729,30510
2406,36,679035
2408,682,19005
2411,40,16230
2411,516,14760
2414,368,37335
2422,702,386310
2426,818,28935
2433,710,48015
2435,608,1135695
2435,784,2775855
2437,203,36885
2440,512,141255
2446,422,71760
2446,807,27720
2450,764,25965
2459,360,25770
2462,422,11220
1775,788,14325
1775,818,40425
1790,710,267930
1804,288,81840
1838,360,81255
1848,36,34860
1848,784,75210
1849,360,28830
1870,682,33015
1877,764,12870
1885,784,159900
1889,682,66540
1891,276,1662420
1892,729,465945
1895,604,59070
1896,380,15600
1901,112,123555
1924,250,266070
1924,604,65340
1945,512,19830
1946,376,10605
1949,826,20535
1957,784,84045
1971,764,14640
1973,724,59370
1975,410,330555
1975,784,5433360
1977,784,1468650
1978,710,553785
1981,380,62040
1988,48,13785
1990,116,34830
1995,275,43830
2008,752,12210
2015,50,16020
2033,528,18570
2036,784,69135
2037,76,19125
2041,702,101550
2061,840,47130
2072,352,13140
2082,414,10680
2118,356,116670
2128,51,15495
2134,724,13395
2136,12,288105
2145,36,18045
2158,792,716595
2159,422,55230
2160,554,30675
2164,528,41235
2165,702,94245
2168,566,63585
2169,554,83100
2172,760,10155
2183,340,46920
2205,682,103200
2207,276,173445
2212,380,20655
2214,840,325335
2218,12,78420
2218,392,56085
2221,458,194235
2221,554,70485
2243,392,14985
2259,682,116100
2263,344,54795
2263,528,48075
2278,376,23805
2284,376,13065
2294,682,172485
2298,702,18360
2299,124,46050
2305,404,21060
2307,158,24765
2356,196,129495
2357,116,25830
2358,764,23985
2365,372,10755
2371,422,13740
2377,48,33630
2380,634,151050
2383,308,12750
2387,203,28620
2390,586,15120
2395,320,72705
2397,372,29310
2399,634,238365
2401,36,202785
2401,400,37095
2402,242,10305
2406,442,11070
2411,554,170205
2434,48,161550
2435,12,550470
2438,554,15630
2440,554,109755
2441,410,157305
2445,360,32820
2446,48,64005
1775,56,17805
1800,48,18480
1804,300,26325
1806,634,15060
1835,392,29805
1840,634,50040
1843,840,62070
1849,634,90900
1850,458,38040
1855,784,26970
1886,764,30090
1886,800,16560
1887,840,131760
1894,400,190005
1894,417,47130
1895,528,54990
1899,458,206445
1903,12,2226780
1922,48,16680
1923,724,12180
1932,784,71355
1947,414,40860
1949,840,49980
1954,458,36915
1954,634,67245
1958,784,76770
1971,724,44580
1972,682,17505
1976,268,10665
1977,484,19755
1978,608,213810
1981,40,20175
1989,422,15540
1989,554,164130
1989,608,34860
1996,368,73305
1997,170,12345
2000,356,69900
2000,634,43755
2008,826,22530
2028,504,8587365
2030,356,12195
2035,124,13695
2037,356,115695
2037,372,39585
2043,702,10860
2054,608,33900
2068,454,11325
2074,360,37290
2086,682,40215
2127,887,68970
2128,208,14370
2131,458,713940
2151,586,179805
2159,152,117510
2161,348,30060
2161,388,13395
2161,643,10785
2162,512,159540
2162,682,557040
2170,40,13725
2181,554,17370
2194,124,149175
2199,682,23625
2203,384,47460
2204,756,26040
2205,620,57825
2212,702,365430
2220,682,39150
2235,818,10965
2259,784,437475
2261,784,137175
2274,250,75375
2290,764,45465
2292,356,3931170
2306,352,36375
2306,834,162105
2308,28,10395
2331,728,36240
2336,716,27945
2337,894,17835
2342,404,15075
2344,250,32610
2368,784,13695
2379,818,101265
2383,44,20715
2383,208,356985
2384,858,107400
2384,894,84570
