session_id,target
238,0.0001730695366859436
239,0.0009897262789309025
240,4.5208998241466656e-10
241,0.0007242519641295075
242,1.4897385369749827e-07
243,4.908872028863698e-07
244,8.100686500256415e-06
245,9.846135071711615e-05
246,0.00010912933794315904
247,0.029914183542132378
248,9.285663760176507e-07
249,2.9178674594732e-05
250,0.000630328431725502
251,0.000699093914590776
252,5.669109214068158e-06
253,5.268825134407962e-06
254,2.6293495466234162e-05
255,0.0010124731343239546
256,6.443195859291218e-11
257,1.130188593378989e-05
258,0.014165566302835941
259,0.0032743439078330994
260,2.7334835976944305e-05
261,1.634655927773565e-05
262,1.1077689123339951e-05
263,0.0001817517331801355
264,0.0007745617185719311
265,1.262237839665612e-07
266,8.303020990751975e-07
267,8.138349585351534e-06
268,0.0007242519641295075
269,0.0006025453330948949
270,6.808715308709968e-08
271,8.100686500256415e-06
272,4.271323177817976e-06
273,6.674385439134925e-11
274,0.0007596550276502967
275,0.0018603418065623804
276,1.7179247151943855e-05
277,0.000217943248571828
278,0.006106561981141567
279,9.473359424446784e-07
280,0.0006826596800237894
281,4.0800120144847024e-07
282,0.0006769096362404525
283,0.0010508346604183316
284,0.0007492279401049018
285,1.615244855202036e-06
286,4.249886754176892e-13
287,0.0008783022058196366
288,1.4235112617436394e-07
289,0.00011642064177517432
290,7.5287148320057895e-06
291,4.134345999773359e-06
292,2.7682028303388506e-05
293,0.0003042098833248019
294,3.3692020224407315e-05
295,9.200225576933008e-06
296,1.665921617261139e-05
297,7.960872608236969e-06
298,7.565389821755955e-19
299,1.4934929959098439e-07
300,2.322188716103485e-10
301,5.268825134407962e-06
302,0.0005980762070976198
303,1.2650806545382938e-10
304,0.019941123202443123
305,0.007013396359980106
306,5.669109214068158e-06
307,0.00029016719781793654
308,5.1976526294543114e-06
309,0.0003278086078353226
310,6.120899342931807e-07
311,1.0528279090779762e-06
312,0.0017244123155251145
313,1.3400165698840283e-05
314,1.3295822327563656e-06
315,0.0013209953904151917
316,2.9178674594732e-05
317,0.0001294939429499209
318,7.598889064034991e-07
319,1.2307959877944086e-05
320,0.0005522517021745443
321,0.01618749462068081
322,2.513208891836589e-06
323,1.4302625004347647e-06
324,0.00033927769982255995
325,0.0022233605850487947
326,0.006586310268326849
327,0.00010798167932080105
328,7.432943300403195e-06
329,5.669109214068158e-06
330,1.2122978572600528e-09
331,0.016335514800750288
332,0.00034097227035090327
333,0.017227693258143127
334,1.3486769603332505e-06
335,4.561778951028828e-06
336,8.700382750248536e-06
337,0.0008272194536402822
338,0.0016643013805150986
339,9.312195470556617e-05
340,0.0012843007994514327
341,4.906606136501068e-06
342,0.0009197600302286446
343,0.011659173294901848
344,0.003517816076055169
345,2.5055108974805094e-05
346,3.2275362173095345e-05
347,0.035312602575676366
348,1.8898659845945076e-06
349,4.093562391091015e-09
350,0.0012681464431807399
351,0.0001569673913763836
352,0.0049952997847074205
353,0.012013658881187439
354,0.004965687690519106
355,0.000754521381753895
356,2.9622642614413053e-05
357,0.00018220131460111588
358,0.00020255736308172345
359,0.0009530580719001591
360,0.001081180525943637
361,5.132098522153683e-06
362,6.625300557061564e-06
363,2.641008677528589e-06
364,7.010175613686442e-05
365,2.7154367217008257e-06
366,2.6630588699935243e-08
367,1.1645734048215672e-06
368,0.0004728594212792814
369,0.002255014143884182
370,1.5248388081090525e-05
371,0.000217943248571828
372,5.669109214068158e-06
373,7.5287148320057895e-06
374,1.286679149690544e-06
375,2.5375989025633316e-06
376,0.0005067953024990857
377,0.0007605339617808301
378,0.00028198403395557315
379,4.022457233077148e-06
380,9.200225576933008e-06
381,0.00010807615035446361
382,0.024961050753110517
383,6.098256562836468e-06
384,1.0681491783644535e-10
385,0.0005850965546098264
386,5.413352482719347e-06
387,0.0005976864486001432
388,0.00040780496783554554
389,1.419319050910417e-05
390,8.840905252327502e-07
391,0.00020999116532038897
392,0.0014886159823239915
393,5.669109214068158e-06
394,5.268825134407962e-06
395,9.200225576933008e-06
396,0.00017174110689666122
397,9.356602139066728e-07
398,0.0002569961161418319
399,3.091057578785694e-07
400,0.00014654680853709579
401,1.974075348698534e-05
402,0.00034200624213553965
403,6.816464883740991e-05
404,0.0028882583137601614
405,0.011943643308378481
406,0.00018197490135207772
407,1.5901770211712574e-06
408,7.5287148320057895e-06
409,0.0011545707643149648
410,0.000217943248571828
411,3.48525759363838e-06
412,3.6428682506084442e-06
413,9.987793921443133e-05
414,0.00020255736308172345
415,2.170244652076158e-18
416,1.5832867575227283e-05
417,0.004054203880625705
418,7.5287148320057895e-06
419,1.2337550288066268e-05
420,0.0018976947875514725
421,0.00034750070241080047
422,0.000217943248571828
423,0.00018939354049507529
424,8.79185608937405e-06
425,1.3525394138014235e-07
426,0.9999998889267133
427,0.01090960018336773
428,1.3732599768445652e-07
429,3.149563417537138e-05
430,5.669109214068158e-06
431,5.3006160669610836e-06
432,5.068568771174696e-05
433,2.0365198452054756e-06
434,0.0004678527867445061
435,1.2804203834093641e-05
436,5.69750528833086e-06
437,9.303916158387437e-06
438,1.1196463674423285e-05
439,9.280372733694383e-06
440,0.00144802569411695
441,4.796319899469381e-06
442,9.790912372409366e-06
443,1.4253522522267303e-06
444,2.9258312679303344e-06
445,2.576960832811892e-05
446,5.5158927380922194e-05
447,9.50240337260766e-06
448,0.0010697784602760297
449,4.655900738725904e-06
450,8.037559510509203e-13
451,0.0038470403650341365
452,0.0013190762072534553
453,0.0038890792056918144
454,2.8326637308309515e-05
455,9.281293766454674e-07
456,0.00010732868395280093
457,9.94680158328265e-06
458,0.0018468327953287194
459,1.2632219295483083e-05
460,0.0003601722710300237
461,9.200225576933008e-06
462,5.977205935995714e-12
463,1.273433127835233e-07
464,1.057607927374016e-06
465,0.0002542169822845608
466,0.0009897262789309025
467,0.006076730214384306
468,6.305217539193109e-06
469,9.11467577680014e-06
470,3.751375697902404e-05
471,0.0019475903421479466
472,8.791352229309268e-06
473,0.0007745617185719311
474,9.424191915741176e-08
475,0.02701114735114066
476,1.572077781020198e-05
477,1.205708940688055e-05
478,0.01078081876039505
479,0.0005147074377002626
480,0.0014734810280298747
481,0.014636065601449123
482,1.9133112800773233e-05
483,0.000292082637315616
484,0.002343560568988323
485,0.0015301352832466364
486,0.0001033714652294293
487,2.6254559998051263e-05
488,9.200225576933008e-06
489,0.011659173294901848
490,3.87327897582776e-06
491,0.018732749492127592
492,0.00021160807686026274
493,0.0003842025180347264
494,0.00077576487267854
495,2.1550549718085676e-05
496,0.024092174642072514
497,0.00024964133626781404
498,0.00016654649516567588
499,6.21052531641908e-05
500,0.01022949694881511
501,1.230398083862383e-05
502,0.01717989705502987
503,0.0014301982009783387
504,5.8110883881856315e-05
505,0.00025865196948871017
506,8.100686500256415e-06
507,0.00026060178061015904
508,1.5268494212678087e-06
509,3.5091291871943574e-30
510,9.67955395105185e-06
511,0.00144802569411695
512,0.00019801665621344
513,0.00018939354049507529
514,0.0007705167517997324
515,8.494821755187014e-05
516,0.00030896454700268805
517,4.6981040213722736e-06
518,9.200225576933008e-06
519,1.9321720174048096e-05
520,3.4389490613192562e-06
521,0.051855392505392874
522,0.05166145263794664
523,4.022457233077148e-06
524,0.00018430592899676412
525,4.957810233463533e-06
526,4.245770014676964e-06
527,0.00017594727978575975
528,0.0006095872377045453
529,7.911488864920102e-06
530,1.3984379430322394e-07
531,7.178432952059666e-06
532,0.00019076916214544326
533,5.268825134407962e-06
534,0.027932078729414587
535,3.6630527233683097e-07
536,2.6549961894593848e-08
537,7.135475607356057e-05
538,0.0008031153702177107
539,0.000217943248571828
540,2.820202780640102e-06
541,0.000406411912990734
542,6.9101051849429496e-06
543,0.0005024999801375012
544,0.02899899333715439
545,0.0024897695265162422
546,2.8233112802838822e-06
547,2.6132766388385047e-12
548,3.495439841572079e-06
549,0.001184171182103455
550,9.539137079406987e-06
551,0.00022966036340221763
552,0.9999999876836999
553,1.9811263018782445e-08
554,3.155138870170049e-07
555,5.5702053900977163e-05
556,0.021931696333364184
557,1.2530118738141027e-06
558,0.0024617758544752595
559,0.0006638399790972471
560,6.2807735048409086e-06
561,0.0009897262789309025
562,0.006834255606391475
563,0.00010180588287767023
564,0.00043917365837842226
565,0.003045283257961273
566,0.0025679876562207937
567,2.6130371679755626e-06
568,1.1145317330374382e-05
569,0.000217943248571828
570,8.615364095021505e-06
571,1.7763955587890002e-06
572,0.048148125410079956
573,7.5287148320057895e-06
574,1.084268546946987e-06
575,7.5287148320057895e-06
576,3.3284643525365986e-06
577,7.514803291996941e-05
578,7.03934802004369e-06
579,4.260223565427524e-06
580,8.678989979671314e-05
581,0.0026460240289016843
582,0.0009048553183674812
583,1.451024400012102e-05
584,0.013015925884246826
585,0.00010908034164458513
586,8.869704288372304e-06
587,0.0020175077952444553
588,0.0006755656213499606
589,0.0036325473338365555
590,7.03934802004369e-06
591,0.00011284460197202861
592,5.268825134407962e-06
593,1.532727509356846e-07
594,5.669109214068158e-06
595,0.00013372430112212896
596,0.006998461205512285
597,9.94804388005058e-08
598,0.0007242519641295075
599,0.0007202937849797308
600,3.437991130037088e-05
601,0.0007745617185719311
602,0.008275678381323814
603,1.604819954081904e-05
604,0.0007492279401049018
605,0.0015599667144635043
606,0.0004622236010618508
607,0.0008225576020777225
608,0.00018897757399827242
609,3.422042844327054e-05
610,7.812646884985952e-08
611,3.2195646326727e-06
612,0.022907432168722153
613,7.03934802004369e-06
614,6.309370279270768e-06
615,0.00027305883122608066
616,2.655620664882008e-05
617,2.1220494170720173e-05
618,1.023056256599375e-06
619,6.0309298532956745e-06
620,0.00021072746312711388
621,7.28840996089275e-06
622,0.0008577114203944802
623,0.0014112633652985096
624,0.00020255736308172345
625,0.0014993787044659257
626,2.2278466556758575e-05
627,7.03934802004369e-06
628,7.605481755490473e-08
629,0.00044689994800388633
630,7.03934802004369e-06
631,0.00018803536659106612
632,2.863996060036517e-05
633,0.004170844331383705
634,0.0006395710515789688
635,3.7384395454864716e-06
636,4.022457233077148e-06
637,1.1155739230161998e-06
638,0.0008012711768969893
639,0.0007447368698194623
640,2.785406650218647e-06
641,0.000217943248571828
642,1.3920213859819341e-05
643,0.028768301010131836
644,2.5398227080586366e-05
645,0.00235823099501431
646,9.114958083955571e-05
647,7.665194143768841e-08
648,3.9727066905470565e-05
649,0.00018297136050698083
650,1.3559235867433017e-06
651,0.00029914596234448254
652,0.03887004405260086
653,0.0002600673760753125
654,0.0001461234496673569
655,0.0008495826623402536
656,0.0006430650828406215
657,3.4650188070561405e-05
658,9.401496186001168e-07
659,0.00023571786005049944
660,0.0007745617185719311
661,0.0060424283146858215
662,0.00018939354049507529
663,3.4068270338138973e-07
664,0.0002404729020781815
665,0.00018939354049507529
666,4.3977652239846066e-05
667,0.0001691589568508789
668,0.0590958161311137
669,2.3845450414228253e-06
670,7.574141818622593e-06
671,9.421786080725934e-05
672,0.017549706622958183
673,0.026334218680858612
674,0.0017248177915458393
675,4.673744944091701e-09
676,0.0010299015557393432
677,1.495156448072521e-05
678,0.000959523455157119
679,0.00035950453486883056
680,0.0008763090666973917
681,2.7580485948419664e-06
682,7.574141818622593e-06
683,5.669109214068158e-06
684,0.001591488638316394
685,8.100686500256415e-06
686,1.3000657727582513e-05
687,0.009725546277537096
688,0.00041465452522970736
689,0.00015383865415938367
690,2.5096762783505255e-06
691,0.0028670195024460554
692,6.612905186241188e-05
693,0.001033105654641986
694,0.0005834664334543049
695,8.100686500256415e-06
696,0.0006861757137812674
697,0.0008012711768969893
698,0.0009897262789309025
699,9.200225576933008e-06
700,1.6055148080340587e-05
701,1.1237379779818414e-12
702,3.9727066905470565e-05
703,4.8295878305854695e-08
704,0.004033385775983334
705,5.669109214068158e-06
706,1.5489425873685234e-06
707,6.934941438885289e-07
708,7.694942925854039e-10
709,0.02441019449323961
710,0.000624236070599509
711,0.000217943248571828
712,0.00012803442950826138
713,9.351355402031913e-06
714,7.553841938589021e-05
715,1.3588362435257295e-06
716,2.0687095080772803e-06
717,0.0008012711768969893
718,1.5528768926742487e-05
719,4.022457233077148e-06
720,3.2303289572155336e-06
721,4.852119342787267e-07
722,9.200225576933008e-06
723,9.801624842751335e-05
724,0.00012733787298202515
725,7.03934802004369e-06
726,8.66292482285939e-06
727,0.00019387741856753945
728,0.0007352241664193571
729,0.00016814951959531754
730,0.001363735762424767
731,1.8041252535893038e-07
732,4.277218249626458e-05
733,6.356372523441678e-06
734,0.00016629628768055494
735,0.03199276819435774
736,2.510533249733271e-06
737,1.2447520703062764e-06
738,0.006416437216103077
739,0.0010145813423898303
740,2.161620977858547e-05
741,9.200225576933008e-06
742,0.003855874529108405
743,0.0001422936242755261
744,0.00020255736308172345
745,0.000437364011304453
746,1.924240450534853e-06
747,0.00030415537185035646
748,1.7682174302535714e-06
749,0.00012549968960229307
750,8.100686500256415e-06
751,3.392373741917254e-07
752,9.004520492130799e-06
753,1.262622618014575e-06
754,0.00020377970940899104
755,2.141586037396337e-06
756,5.023404082749039e-05
757,0.0006332913762889802
758,0.00014793351874686778
759,3.7962211081321584e-06
760,2.673983090062393e-06
761,0.00026845955289900303
762,8.206364851866811e-07
763,0.0014835147885605693
764,0.000573852623347193
765,0.009628303349018097
766,4.673770774843433e-07
767,0.00013533160381484777
768,1.2655539649131242e-05
769,0.0003275015624240041
770,0.0006375210941769183
771,0.0011422911193221807
772,0.0010018669431876065
773,9.200225576933008e-06
774,0.0008012711768969893
775,9.614689381633672e-07
776,2.9024254081073556e-07
777,0.00020468112779781222
778,0.0015299407009777128
779,1.7009463498550727e-05
780,5.669109214068158e-06
781,0.00048624008195474744
782,0.0009816833771765232
783,0.0006769096362404525
784,1.0377643775427714e-05
785,5.669109214068158e-06
786,0.00011467250442365184
787,4.022457233077148e-06
788,6.954472126873016e-07
789,0.011659173294901848
790,2.084867890115771e-05
791,0.0038978780425708097
792,4.022457233077148e-06
793,1.3852877014527893e-07
794,1.085331248865642e-05
795,3.6087659849256418e-09
796,2.990047391904227e-07
797,0.0009897262789309025
798,5.268825134407962e-06
799,9.71898771240376e-07
800,0.014704920890989242
801,0.00011284460197202861
802,0.012856865301728249
803,1.3588362435257295e-06
804,1.0589389603410382e-05
805,2.037015783931759e-06
806,7.724827641203234e-13
807,3.4819035567497415e-07
808,9.008315828396007e-06
809,0.004978186450898647
810,0.0005245026184973066
811,2.314284919889147e-09
812,0.004035412799566984
813,0.0008576660250608247
814,0.027237460268016406
815,0.030507146010346535
816,1.6727195543353446e-05
817,0.0032636862056305907
818,1.0016577107307967e-05
819,0.0012006481410935521
820,0.004189584404230118
821,5.97989537709509e-06
822,0.01705931884591108
823,0.001991644036024809
824,2.3976270754917287e-06
825,0.000217943248571828
826,1.1489573952160758e-06
827,0.000263173074927181
828,0.0006769096362404525
829,0.012856865301728249
830,1.5894968943744124e-06
831,0.0023071186151355505
832,1.2700233564355064e-05
833,3.702730509758112e-06
834,3.5219513847550843e-06
835,0.006287715338586926
836,0.00015525508625694983
837,1.2115204299334437e-05
838,3.9574719266965985e-05
839,0.000217943248571828
840,1.302845703321509e-05
841,0.0007071906855624919
842,2.8640879215233524e-06
843,0.004732104483991861
844,2.671997179215428e-07
845,5.669109214068158e-06
846,5.268825134407962e-06
847,0.000105910818092525
848,1.104627335735131e-05
849,9.200225576933008e-06
850,0.00012475490802899003
851,7.03934802004369e-06
852,9.698173926153686e-07
853,0.012856865301728249
854,7.759836989862379e-06
855,4.7617777454433963e-07
856,6.052324010852317e-07
857,8.100686500256415e-06
858,0.0006078827662706496
859,0.01978534832596779
860,0.00042842686525546014
861,0.0036599645391106606
862,8.535057713743299e-05
863,0.00017862606910057366
864,1.1118765542050824e-05
865,2.413453330518678e-05
866,0.0003308304585516453
867,2.2380965674528852e-05
868,6.313520862022415e-05
869,4.926350356981857e-06
870,1.5243228048717327e-06
871,8.100686500256415e-06
872,0.00047368781356511077
873,4.2897198682112503e-07
874,3.17831763823051e-05
875,0.010292827151715755
876,0.0005254964344203472
877,3.3048857308144673e-11
878,5.669109214068158e-06
879,7.68041172705125e-06
880,0.0001224805455422029
881,1.1255355275352485e-05
882,3.6283392180213216e-07
883,0.012879797257483006
884,0.0034499360922159304
885,0.011659173294901848
886,0.00039705276140011847
887,1.2192408576083835e-05
888,7.80776645115111e-07
889,0.0002555413811933249
890,4.926350356981857e-06
891,5.559833766710653e-07
892,0.00093753298278898
893,4.738655132103186e-13
894,9.906246871505596e-08
895,0.0007745617185719311
896,0.0031245367135852575
897,0.008918128907680511
898,0.0008012768812477589
899,2.1898955310462043e-05
900,0.000749878236092627
901,3.910446321242489e-05
902,4.621267726179212e-05
903,4.310118583816802e-06
904,0.0001769007503753528
905,6.638341801590286e-06
906,8.877700020093471e-05
907,0.012249337954597577
908,0.0006819580448791385
909,2.6236496069032e-06
910,0.0011865721317008138
911,3.414340596918919e-07
912,4.339408042142168e-05
913,1.5192473483693902e-06
914,3.5262339224573225e-05
915,0.0001641592522927115
916,0.0004414220165926963
917,5.725050868932158e-05
918,5.35645813215524e-06
919,0.00020255736308172345
920,0.0042624869383871555
921,0.00063368771225214
922,8.100686500256415e-06
923,0.00802643783390522
924,7.03934802004369e-06
925,3.092441910422893e-11
926,7.5287148320057895e-06
927,8.811770781752636e-07
928,0.0004660488630179316
929,0.0003107532684225589
930,0.03872296735636134
931,0.012856865301728249
932,4.3571585592872e-06
933,0.0009897262789309025
934,0.000217943248571828
935,1.0348930601367101e-07
936,3.416435122860838e-05
937,0.00020255736308172345
938,0.0013631863985210657
939,4.5113119995221496e-05
940,2.910556305705171e-05
941,1.117483066082059e-06
942,1.863089346443303e-05
943,0.00040614622412249446
944,1.2613500985025894e-05
945,0.0014583665179088712
946,0.0011191043304279447
947,1.8962683157042193e-07
948,5.715081385915255e-08
949,9.955893801816273e-06
950,0.0001892172694119852
951,0.00036902749938279056
952,0.00015112131950445473
953,0.00013214387581683695
954,0.03129722251022376
955,0.012856865301728249
956,7.03934802004369e-06
957,2.6165504113934437e-06
958,6.0610582295339555e-05
959,0.047406775221084455
960,4.926350356981857e-06
961,7.5287148320057895e-06
962,0.0008012711768969893
963,5.6734991204320766e-05
964,0.0005900191608816385
965,0.0008255421998910606
966,6.74389483823403e-07
967,2.3827257701309587e-06
968,1.2504737242124975e-05
969,8.19019041955471e-05
970,0.0009897262789309025
971,0.0011192652164027095
972,1.8313108739675954e-05
973,0.0001870769920060411
974,1.4175604519550689e-05
975,4.290159631636925e-05
976,4.979623173321019e-07
977,1.1960141122172178e-05
978,0.0007447368698194623
979,0.00020942911214660853
980,5.139969744050177e-06
981,2.3273532860912383e-06
982,8.406453162024263e-06
983,0.000811981619335711
984,7.2688417276367545e-06
985,0.023522833362221718
986,0.0007745617185719311
987,6.308014406752215e-05
988,9.253824828192592e-05
989,5.061662704974879e-06
990,8.999694728117902e-06
991,0.0025671939365565777
992,6.367245077854022e-06
993,2.6474834157852456e-05
994,9.559170166539843e-07
995,3.57905077864601e-06
996,3.629728269061161e-07
997,0.0007934814202599227
998,0.000616138721976191
999,3.829296099467057e-06
1000,0.0004794745473191142
1001,8.100686500256415e-06
1002,0.001671097008511424
1003,1.734366378514096e-05
1004,1.135010393227276e-06
1005,3.7242324670776276e-06
1006,0.0031452027851752284
1007,1.7797216287362971e-06
1008,0.027219137756520632
1009,0.00017353364139300934
1010,8.100686500256415e-06
1011,0.00012752730981446803
1012,2.067172317765653e-05
1013,3.5781398764811456e-05
1014,1.7713598936097696e-05
1015,3.527185617713258e-05
1016,1.0699284757720307e-05
1017,5.963601445149356e-06
1018,5.955406322755152e-06
1019,2.680209706234423e-19
1020,6.778570241294801e-05
1021,6.175881708259112e-07
1022,0.0008121620338226649
1023,8.211549129555351e-07
1024,9.412378290107881e-07
1025,0.0003163226065225899
1026,0.0007745617185719311
1027,9.939534345639308e-12
1028,0.0005989073542878032
1029,3.989282504335279e-06
1030,0.0022606386337429285
1031,2.416180905129295e-06
1032,0.0005125162424519658
1033,5.0104193860534e-07
1034,9.200225576933008e-06
1035,2.1476319585729504e-07
1036,0.000696808099283619
1037,0.00018803536659106612
1038,0.0002028578016218901
1039,3.287211427505099e-07
1040,0.0005227504880167544
1041,5.079507653082646e-05
1042,4.0196571253614744e-05
1043,4.6343044232344255e-05
1044,6.455809462460711e-07
1045,0.0011510129552334547
1046,0.00015780629473738372
1047,7.709824245694108e-08
1048,6.665836281172233e-06
1049,8.100686500256415e-06
1050,0.0008408492431044579
1051,0.0011211361581521192
1052,0.00028761940827542125
1053,8.551245628041215e-06
1054,0.0027447817847132683
1055,0.000984072219580412
1056,9.200225576933008e-06
1057,0.0007468683179467916
1058,3.4466249871911714e-06
1059,1.6826514250971228e-05
1060,5.779940238426207e-06
1061,0.011608486796046485
1062,1.3624886378238443e-05
1063,5.381638038670644e-05
1064,2.162318014597986e-05
1065,8.550618076696992e-06
1066,3.2254868074232945e-06
1067,8.638602935207018e-07
1068,0.00042854794860617906
1069,2.327799393242458e-06
1070,4.926350356981857e-06
1071,1.8802015802066308e-06
1072,3.509505686811444e-05
1073,0.0009897262789309025
1074,3.4567320226738433e-06
1075,3.9373175241053104e-05
1076,0.000339081569109112
1077,1.628544123377651e-05
1078,0.00018939354049507529
1079,8.414614285356947e-07
1080,0.0004431726410984993
1081,0.00010908034164458513
1082,0.012998552992939949
1083,2.5208039460267173e-06
1084,5.3006160669610836e-06
1085,0.0006127751285844919
1086,0.0018533820984885097
1087,0.005791300442069769
1088,5.6365743148489855e-06
1089,5.669109214068158e-06
1090,5.028362920479982e-07
1091,1.5851850321269012e-06
1092,4.3151788675173035e-05
1093,0.001874426263384521
1094,0.0004108031280338764
1095,1.407555646437686e-05
1096,4.021926361019723e-05
1097,3.9493661461165175e-05
1098,0.01090960018336773
1099,8.568167686462402e-06
1100,1.0505615795978022e-05
1101,3.225336331524886e-05
