458,630,9
1906,630,3
2275,72,4
1991,12,38
1824,440,7
1905,724,22
2205,643,35
1922,434,77
2464,275,14
2295,862,8
1808,528,10
2284,862,6
1926,643,21
2256,528,4
2012,729,16
1827,275,20
2040,702,9
2149,348,15
1986,156,4
503,352,9
1861,250,25
2,702,58
2426,380,25
2386,442,18
2338,792,6
2336,524,15
1,328,3
645,218,8
2042,364,9
2111,36,31
2295,398,4
2263,458,10
2132,392,18
2358,0,7
2182,72,4
2428,344,3
1908,554,44
2052,792,8
1960,804,8
1843,604,4
442,724,3
2217,704,12
2428,729,8
2133,466,5
2414,704,19
1884,729,20
2429,643,11
2195,250,10
2276,120,3
2215,458,8
2153,40,6
2000,752,10
1835,203,4
1833,348,10
1862,348,12
2009,642,25
1784,203,2
503,768,2
2421,0,11
1991,368,20
2303,756,8
1919,728,5
2217,360,30
2232,800,7
1983,524,18
1983,56,18
2285,268,14
2447,288,28
2183,728,23
2340,860,5
1848,56,3
2184,50,9
2083,56,4
2248,372,17
2355,784,24
1808,250,10
2330,426,8
1893,728,15
1784,760,25
2449,50,22
1969,4,12
1910,616,3
2298,4,28
1778,826,16
2305,638,10
6,484,12
2467,608,5
1810,288,16
2172,558,10
2208,344,7
1833,807,2
2299,807,3
2258,352,2
503,662,2
2214,524,5
1956,484,9
1782,208,3
2274,498,13
2344,716,4
1970,804,5
2080,462,3
2304,360,23
2101,764,4
1785,484,6
1817,729,17
2198,462,8
2003,124,11
1995,462,3
2400,716,8
2291,716,6
2212,498,12
2026,586,7
1888,100,4
2422,620,3
2300,170,6
2295,450,3
1950,152,4
1791,450,3
2457,862,4
1834,862,5
2467,760,7
2348,586,2
2001,643,2
2117,324,3
2201,348,8
1923,96,2
2438,324,4
1886,646,4
382,450,1
14,659,3
593,659,3
498,578,5
498,231,5
1867,384,4
2020,834,4
2007,348,9
2027,752,3
2027,24,2
2027,270,2
1858,376,2
2307,300,8
1888,624,2
1984,226,2
2402,624,2
2267,860,3
1981,762,5
1880,466,2
1880,300,2
1896,620,8
2000,203,5
2139,659,3
1981,686,9
2357,120,4
2010,642,14
2263,600,7
2164,428,4
2179,268,1
1889,144,3
2292,188,4
2224,268,9
2266,688,6
2245,124,2
2361,116,3
1870,56,3
1925,826,4
2424,231,3
2185,862,3
2071,32,10
382,504,2
382,586,1
2049,630,4
2048,288,10
1869,516,10
1785,348,4
2141,480,5
2176,728,4
1862,748,2
2139,524,11
2064,690,2
2077,434,3
1967,288,2
1907,32,2
2154,600,3
1920,288,7
2228,418,7
2006,418,4
2189,380,8
2033,68,4
1806,484,3
2393,748,3
1853,360,3
2415,68,3
1912,862,2
2288,458,3
2286,31,10
2299,642,3
548,214,3
1959,428,2
2257,100,3
1827,524,2
1915,578,7
1975,446,2
555,388,2
2231,800,5
2126,270,2
2368,324,2
2235,454,4
2273,231,5
2262,694,4
2009,388,2
2066,204,2
1981,492,2
2016,204,2
2372,694,3
2034,250,11
2400,31,2
2401,31,2
2120,498,4
2395,108,5
2141,604,2
1909,604,2
1780,642,4
2376,458,2
1973,204,2
2426,156,3
2356,832,2
2083,372,6
2067,144,2
2048,372,5
1930,170,4
1969,620,6
2032,268,4
2213,268,6
2089,440,2
1965,203,3
2225,372,4
1780,152,3
1921,410,7
1868,72,9
1910,344,2
2153,638,7
2403,598,3
1784,516,2
1901,894,4
1989,626,3
1797,478,3
2049,426,3
2447,548,2
1977,548,2
1976,548,2
2106,450,2
2407,51,2
2307,192,3
2023,703,4
2057,208,3
2319,404,4
1862,562,3
701,762,5
2282,834,6
2201,686,6
1897,231,7
2054,620,4
1809,112,2
1881,688,2
2214,562,3
2400,694,2
2002,643,4
2322,204,2
1846,100,2
1950,170,3
2052,76,2
2001,704,1
2015,320,4
1981,108,4
556,740,3
1776,638,2
309,4,3
1920,8,2
1912,762,2
2427,24,2
2427,496,3
2175,716,2
1808,376,2
1978,52,3
1839,196,2
1882,716,3
2409,604,3
1786,320,2
1832,158,2
2189,316,2
2030,40,2
2047,316,2
2396,316,2
2346,40,2
2026,40,2
2281,56,2
2069,40,3
2142,156,2
2075,404,3
2298,188,2
2063,404,3
1928,324,2
2234,324,2
2295,242,2
1916,242,2
2104,604,2
2030,404,2
596,124,1
642,262,1
487,84,1
176,304,1
581,417,1
534,372,1
450,646,1
450,702,1
755,31,1
567,92,1
567,430,1
567,630,1
567,499,1
216,308,1
491,254,1
545,340,2
703,496,1
576,704,1
576,807,1
529,678,1
587,238,1
555,660,1
2163,300,1
2163,768,1
2452,214,1
2336,222,1
1995,533,1
2263,340,2
1840,218,2
1982,660,1
2331,296,1
1818,533,1
1956,858,1
1950,214,1
2250,56,1
2363,548,1
1924,254,1
2210,832,1
2117,604,1
2381,16,1
2062,358,1
2062,328,1
2248,624,1
2014,854,1
2099,52,1
2380,308,1
1971,446,1
1793,218,1
1793,214,1
2035,148,1
2035,214,1
1999,270,1
2316,638,1
1872,175,1
1919,20,1
2459,850,1
1954,740,1
2360,312,1
2432,203,1
2020,104,1
2010,44,1
1935,222,1
1921,20,1
1967,320,1
1887,831,1
1887,678,1
1792,20,1
1985,662,1
1871,64,1
1860,332,1
2217,833,1
1826,833,1
2420,446,1
2169,358,1
1890,831,1
1931,430,1
2301,238,1
2301,854,1
1875,854,1
2456,178,1
2007,90,1
2222,304,1
1946,780,1
1946,214,1
1946,674,1
2324,470,1
2027,548,1
1811,96,1
2259,548,1
2451,104,1
2236,540,1
2122,132,1
2254,300,1
2017,86,1
2058,204,1
1928,132,1
2242,756,1
1943,674,1
2011,654,1
2296,426,1
2083,670,1
2061,796,1
2264,262,1
2409,768,1
1824,524,1
2132,238,1
1883,214,1
2068,44,1
1819,108,1
2181,162,1
2327,388,1
2213,591,1
2112,226,1
2112,96,1
2112,112,1
2245,768,1
2300,44,1
2377,796,1
2312,642,1
2053,16,1
1842,780,1
1842,438,1
2349,96,1
2038,624,1
2387,60,1
2387,175,1
2465,807,1
1852,204,1
2052,474,1
2140,292,1
1857,434,1
1779,584,1
2208,450,1
2221,660,1
1895,854,1
1906,540,1
2176,158,1
2319,430,1
2319,308,1
2097,496,1
2182,780,1
2111,320,1
1838,860,1
2120,10,1
2186,86,1
2168,232,1
2039,136,1
1907,705,1
1860,583,1
1832,60,1
1992,674,1
2169,740,1
1778,703,1
1946,232,1
2451,68,1
1828,24,1
1828,312,1
1828,222,1
2335,558,1
2073,430,1
2367,104,1
2367,112,1
1928,112,1
2154,670,1
2011,674,1
1915,232,1
1783,332,1
1783,162,1
2296,20,1
1868,218,2
2061,660,1
2000,196,1
2409,184,1
1900,831,1
2277,232,1
2277,678,1
2133,226,1
1824,854,1
2032,474,1
2132,740,1
1837,850,1
1888,238,1
1888,218,1
1888,328,1
2327,358,1
2213,178,1
2213,226,1
2211,678,1
2344,84,1
2313,233,1
1910,56,1
2300,768,1
2100,340,1
2377,92,1
1794,178,1
1953,832,1
1970,148,1
1856,583,1
1964,562,1
1942,234,1
2323,660,1
2312,340,1
2312,426,1
2080,858,1
2080,214,1
1791,316,1
2349,188,1
2108,28,1
2450,64,1
2450,262,1
2387,540,1
1974,858,1
1974,31,1
1974,882,1
2006,630,1
1979,442,1
1979,316,1
1779,174,1
1846,768,1
2076,158,1
2368,340,1
1895,148,1
2189,234,1
2144,598,1
2275,304,1
2275,426,1
2149,254,1
2028,332,1
2028,84,1
2260,84,1
1833,238,1
2048,624,1
2393,833,1
2393,86,1
2398,474,1
2161,492,1
2193,60,1
2193,768,1
2220,540,1
2029,446,1
2326,442,1
2457,51,1
1897,92,1
2319,492,1
2319,246,2
2346,626,1
2346,638,1
2346,470,1
2361,858,1
2361,446,1
2311,583,1
2311,450,1
2311,752,2
2119,772,1
2084,212,1
2246,795,1
2116,32,1
2116,626,1
1801,112,1
1969,659,1
2180,591,1
2182,242,1
2025,218,1
2025,84,1
2111,404,2
2111,132,1
1821,234,1
1862,670,1
2289,254,1
2252,328,1
2252,270,1
2329,16,1
1841,358,1
1841,796,1
1926,178,1
2365,474,1
2350,688,1
2401,499,1
2064,591,1
2064,832,1
2303,388,1
2207,583,1
1973,492,1
1805,246,2
1805,686,3
2054,580,1
1948,292,1
1948,580,2
2239,312,1
2096,480,1
2234,68,2
2449,304,1
2449,654,1
2202,44,1
2202,678,1
2397,703,1
2375,558,2
2375,175,1
1941,156,1
2386,238,1
2224,583,1
2454,292,1
2454,192,1
2454,180,1
1785,762,1
2429,10,1
2276,304,1
2219,270,1
1830,548,1
2044,600,1
2354,166,1
2056,659,1
2411,654,1
1849,674,1
1981,136,1
2379,882,1
2279,184,1
1955,438,1
2145,624,1
2320,254,1
2320,238,1
1797,591,1
1797,96,1
1881,234,1
2266,776,1
2435,232,1
1918,583,1
1949,662,1
1817,470,1
2078,352,1
2310,740,1
1844,858,1
2347,104,1
1781,591,1
2110,705,1
2071,831,1
1998,516,1
1998,533,1
1998,474,1
2167,598,1
2273,196,1
2098,620,1
2004,646,1
2004,580,1
2004,703,1
2026,212,1
2026,166,1
2262,44,1
2262,780,1
2262,90,1
2394,232,1
2394,584,1
2394,832,1
2447,84,1
1861,304,1
1861,850,1
2183,174,1
2230,492,1
2230,882,1
1893,591,1
2036,762,1
2019,242,1
2019,670,1
2123,470,1
2218,776,1
2374,10,1
2374,474,1
2302,52,1
2255,772,1
2255,662,1
1876,705,1
2008,388,1
1986,233,1
1986,204,1
1986,533,1
1986,768,1
1859,238,1
2201,218,3
1816,662,1
2186,678,1
1789,470,1
1891,136,1
2040,226,1
2063,630,1
1930,591,1
2353,583,1
2241,626,1
1977,64,1
1976,86,1
1925,156,1
1880,358,1
1885,212,1
1944,296,1
2238,740,1
2297,60,1
2297,562,1
1917,90,1
2351,454,1
2351,716,1
2191,340,1
2191,116,1
1812,796,1
2087,428,1
1870,858,1
1870,332,1
2158,784,214028
1895,608,221481
561,512,399397
2405,784,102397
551,275,314054
582,887,111170
2387,784,8989
555,368,60771
1996,48,1820
1997,48,6296
2139,48,3771
2365,682,2638
1948,784,22219
2308,48,2732
1891,276,4316
1858,784,9595
2322,608,11937
2040,784,13411
2054,250,29
6,638,2262
1901,638,1411
2365,504,944
1946,586,3579
2306,504,8771
2438,504,9995
2417,422,4103
2012,36,487
2216,682,5396
2223,414,5742
2008,48,2688
2427,368,2162
2253,710,1953
529,854,5
587,218,9
593,454,55
2306,434,496
2184,710,3439
2184,729,18
2126,608,889
2169,516,11
2158,72,14
2222,368,1776
2237,454,2
2017,454,5
2017,400,2184
1900,144,8
1900,728,9
2368,144,5
2413,380,380
2260,512,2729
2293,706,13
2308,360,91
2446,528,276
2278,840,129
1952,682,2876
2239,344,3
2202,404,62
2411,840,2153
1940,218,2
2009,218,4
2162,706,10
1891,4,1919
1977,418,10
2321,418,10
2436,132,7
2031,504,1209
2079,48,672
551,702,4117
555,276,2791
2302,422,516
2068,826,924
1793,818,3270
1892,372,32
2114,682,2397
1931,400,71
1904,634,5863
752,616,343
561,756,477
2401,702,346
2337,368,582
2248,792,323
2410,368,1302
1806,12,311
2048,400,1784
1800,368,181
1964,682,1002
2060,784,865
2306,458,93
1997,638,176
2397,638,35
2367,400,44
1926,504,528
1887,368,978
2081,512,645
1798,4,546
2222,478,108
2071,840,1111
2285,364,1028
2296,826,70
2176,586,813
556,410,214
1,51,27
226,840,166
2080,887,112
701,508,153
2028,392,73
1954,400,291
1949,702,54
1876,364,329
561,204,6
2330,204,3
2159,728,16
2138,388,2
1992,368,392
2378,586,257
2139,250,696
2403,638,86
1897,554,498
2041,372,71
1977,478,241
444,642,417
2146,760,95
2217,124,44
2444,840,112
2408,422,384
2112,512,77
2460,702,67
2416,792,45
1862,528,55
2356,0,23
1884,554,206
1889,360,25
760,40,263
587,688,29
2192,246,7
2425,528,95
2386,246,43
2033,788,134
1973,840,113
1872,764,45
1950,578,11
2009,100,31
551,748,99
1983,392,45
2149,440,152
1909,788,62
1954,887,28
2298,528,90
1802,478,14
2071,124,51
1997,756,42
2417,208,23
2043,275,28
1803,728,5
2437,704,20
2268,50,22
2393,478,20
2410,50,35
1775,50,23
2207,887,98
2443,31,7
1912,76,20
1934,364,79
2360,702,117
551,158,59
1876,498,6
2233,276,68
2327,840,71
226,504,12
2375,566,25
2035,604,2
1907,478,10
2271,76,7
1980,356,6
2017,100,44
2419,204,2
2070,404,37
1891,428,12
2374,788,21
2340,100,118
2378,0,5
2246,384,4
2244,643,22
2399,508,15
2421,384,4
1789,760,22
2018,643,10
2127,0,27
1915,638,7
2328,276,28
2042,422,22
2289,100,2
2388,498,11
1781,48,49
1879,4,7
2120,528,30
2316,498,4
2312,380,7
2082,458,2
1787,586,17
555,558,10
2163,428,4
2269,428,5
2244,558,4
2390,203,7
2086,704,7
2438,51,12
2171,203,3
2070,144,37
1989,233,4
2322,344,21
446,470,22
2306,50,35
1875,764,14
2419,404,21
1948,764,31
2070,804,23
382,756,6
1849,756,5
2114,348,5
2437,348,31
1825,360,8
2091,368,8
14,764,39
2140,496,2
2347,702,13
440,50,2
452,31,1
452,208,1
2072,50,16
2146,170,3
2034,170,3
2323,51,5
2108,356,18
1779,50,5
2089,170,2
1929,558,2
1862,203,7
1981,31,13
1839,170,4
2226,51,8
2081,31,2
2,528,10
1779,566,5
2417,558,9
703,840,10
2253,478,4
2294,56,3
1988,764,14
2232,620,2
2304,728,6
1969,724,10
2139,442,4
1894,442,8
2260,626,2
1871,124,16
2083,156,3
1948,156,11
1874,4,9
2396,638,6
2166,756,11
382,384,2
2035,516,3
2301,392,11
2083,392,14
2423,516,3
1801,231,5
2429,516,5
1817,516,3
1833,440,12
2444,124,14
2384,188,10
2380,170,5
2008,372,15
1960,800,5
2237,68,2
2437,68,5
1873,729,10
2106,192,2
2386,533,2
1883,112,6
1897,288,9
2303,72,3
2357,0,7
1866,480,7
1801,756,5
2463,156,2
2411,630,8
1886,348,10
2286,222,5
2465,620,2
2305,222,4
2152,268,4
2218,418,4
595,140,8
2146,344,6
2236,70,2
2437,70,3
1796,686,4
2307,70,2
1883,188,3
2445,231,4
2304,686,4
2209,140,5
2019,188,3
2272,804,4
2378,752,4
2266,268,8
2162,688,7
2412,140,6
2395,686,11
2375,686,2
2283,686,5
2308,60,2
2041,694,2
1848,100,4
2291,756,9
2448,116,4
577,807,8
2184,208,3
2211,8,2
1929,807,3
2426,8,3
2000,170,4
1999,484,4
2390,600,3
2269,762,4
1791,703,2
2189,703,2
2411,860,6
2434,860,5
2268,108,2
1810,762,3
2000,132,3
1838,762,2
2344,496,2
2175,262,2
2309,688,3
543,112,1
2212,703,3
2265,724,6
2313,643,4
1796,40,2
1940,716,2
2462,132,2
2395,136,2
2176,398,2
2387,300,4
2380,40,6
2234,180,3
1958,706,5
2247,524,5
2385,332,2
2063,804,2
2029,834,3
1801,132,2
1994,566,7
2328,231,4
2158,533,2
503,104,4
1923,804,3
2195,688,2
596,800,1
596,740,1
593,232,1
593,540,1
14,591,1
440,584,1
642,358,1
642,703,1
581,702,1
534,192,1
534,442,1
534,340,1
755,762,1
216,690,1
216,796,1
300,320,1
498,850,1
573,850,1
573,480,1
555,328,1
2199,499,1
2199,166,1
1879,470,1
2295,234,1
2341,246,2
2336,328,1
2031,270,1
1995,740,1
1995,776,1
2463,630,1
1850,233,1
2427,598,1
1982,674,1
1950,624,1
2250,516,2
2250,340,1
2250,428,1
2250,624,1
2309,462,1
1924,831,1
2210,858,1
2210,516,1
2117,404,5
2104,694,1
1882,328,1
2395,654,1
2062,860,3
2248,178,1
2282,583,1
2282,90,1
2380,52,1
1788,203,1
1788,50,1
1999,740,1
1999,90,1
2316,690,1
2141,178,1
2141,316,2
1919,100,4
2146,398,1
2216,52,1
2046,358,1
2432,196,1
2020,156,4
1935,630,2
1935,831,1
2067,166,1
1887,854,2
1985,304,1
1985,144,2
2269,218,4
1907,548,1
2444,458,1
1860,492,1
2217,584,1
2217,258,1
2185,358,1
2126,762,1
2356,84,1
2356,768,1
2420,762,1
1922,678,1
1800,20,1
2403,438,1
2049,376,2
2373,188,1
2373,270,1
2158,776,1
2158,300,3
1963,426,1
1875,796,1
1875,678,1
1778,660,1
1778,388,1
2388,166,1
2456,92,1
2007,466,2
2259,430,1
2259,226,2
1864,320,1
2034,184,1
2335,180,1
2017,584,1
2058,440,1
2058,458,2
2437,352,2
2371,860,1
2137,548,1
2011,850,1
2204,654,1
2093,340,1
2232,324,2
2232,86,1
2296,834,1
2083,175,1
2249,292,1
1883,833,1
2464,208,1
1938,184,1
2181,140,2
2327,10,1
2345,250,1
2345,760,4
2345,768,1
2344,833,1
2112,108,1
2245,104,1
1970,262,1
2323,174,1
2053,776,1
2349,40,1
2285,654,1
2465,678,1
1799,304,1
2370,438,1
2402,438,1
2189,308,1
2121,148,1
2121,686,1
2253,670,1
1784,70,1
2119,312,1
2119,100,2
2084,882,1
2129,584,1
2244,748,2
2175,660,1
2429,858,1
2462,858,1
446,312,3
1818,499,1
2020,232,1
1826,604,3
1992,304,1
1922,316,2
2403,52,2
2373,670,1
1815,226,1
1778,132,1
2237,156,1
1946,740,1
2027,703,1
1811,300,1
1864,508,1
1960,428,2
2190,312,1
2424,583,1
2002,31,1
2242,398,1
2242,706,1
2392,516,3
2205,795,1
2164,492,1
1783,340,1
2083,832,1
2083,266,2
2061,558,1
2428,60,1
2277,706,3
2133,533,1
2147,52,1
2147,860,1
1824,208,1
2032,562,1
2015,548,1
1883,458,3
1837,499,1
1920,188,1
1920,659,1
2332,233,1
2332,795,1
1787,688,1
2211,426,1
2211,428,1
2300,232,1
1970,831,1
1878,140,1
2023,662,1
1942,499,1
2323,638,2
2323,376,4
2455,426,1
2240,31,1
1842,234,1
1889,232,1
1889,768,1
2317,72,1
2153,533,1
2387,166,1
1831,418,2
2243,404,6
1799,446,1
1799,308,1
1984,438,1
1874,748,2
2052,583,1
2140,174,1
2140,352,1
1814,92,1
1779,324,2
2043,233,1
2043,158,3
1846,480,1
2076,212,1
2368,705,1
2368,398,1
2408,28,1
2089,772,1
2338,0,1
2144,108,1
2413,690,2
2176,96,2
1959,268,2
1959,716,2
1959,832,1
2275,270,1
2033,548,1
2033,388,1
2376,832,1
1916,233,2
1916,833,1
1916,705,1
1884,496,2
1884,64,1
2393,716,3
2016,184,1
1965,174,1
1786,226,1
2220,626,1
2029,882,1
2293,44,1
1865,674,1
1997,28,1
2457,174,1
1897,324,2
2358,175,1
2346,140,1
2346,328,1
2079,84,1
2361,104,1
2119,662,1
1853,831,1
1853,175,1
2229,624,1
2383,780,1
2415,64,1
2422,705,1
2422,191,1
2097,768,1
1933,616,3
1933,262,1
2299,170,3
2299,320,2
2378,191,1
1969,232,1
1969,175,1
2314,266,1
2267,480,2
1821,716,1
1909,232,1
1862,624,2
2410,674,1
1838,882,1
2289,242,1
2252,304,1
2252,604,1
2461,124,2
2329,238,1
2329,108,1
2329,100,1
2075,654,1
2075,196,1
1926,462,2
2350,60,1
2401,226,3
2401,583,1
2051,242,1
2064,296,1
2064,780,1
2244,832,1
2101,768,1
2207,174,1
2069,882,1
2005,706,3
1948,533,1
2096,426,1
1873,703,1
2318,376,1
2271,292,1
2271,706,2
1905,580,1
2124,600,1
2234,492,1
2234,598,1
2449,254,1
1845,776,1
1845,175,1
2397,108,1
2397,352,1
2192,174,1
2143,246,2
2012,748,2
2175,180,2
1780,670,1
2407,16,1
2386,296,1
2165,28,1
2219,104,1
1980,756,1
1830,233,1
2322,166,1
2354,454,1
2354,266,1
2247,108,1
1934,728,1
1934,144,2
1898,600,2
1849,184,1
2279,446,1
2357,212,1
1955,496,1
2145,833,1
1972,598,1
1972,624,2
2320,438,1
1797,192,1
2030,250,4
1881,258,1
1940,192,1
1940,64,1
1940,180,1
2435,266,5
2352,262,1
1817,92,1
1834,466,3
2310,90,1
1781,499,1
2110,694,1
2226,548,1
1998,20,1
1998,191,1
2443,796,1
2167,332,1
2167,678,1
2283,270,2
2389,780,1
2098,300,1
2098,180,3
2251,670,1
1903,417,1
2406,64,1
2004,508,1
2026,16,1
2431,834,1
2431,398,1
2431,112,1
2152,312,2
2262,340,1
2009,292,1
2009,533,1
2384,882,1
2399,446,1
2399,768,1
1777,144,1
1777,384,2
2462,51,1
2066,430,1
2162,833,3
2120,270,1
2230,600,3
2230,144,1
2230,180,1
1994,398,1
1994,72,2
2421,212,1
2123,678,1
2218,430,1
2218,748,1
2258,654,1
2258,28,1
2287,533,1
1774,670,1
2302,174,1
1957,262,1
1957,258,1
2385,174,1
2385,768,1
2233,624,2
2008,430,1
2008,831,1
2008,162,1
2050,242,1
2050,270,1
1989,64,1
2417,474,1
1891,340,1
2040,116,1
2040,191,1
1930,196,1
2353,660,1
2353,670,1
2241,558,1
2241,690,2
2159,352,2
1829,254,1
1829,583,1
1829,796,1
1827,148,1
1827,178,1
1923,324,2
1925,499,1
1885,158,1
1885,376,1
1885,266,1
2372,462,1
2372,417,1
2138,28,1
2138,90,1
2321,92,1
1944,234,1
2206,850,1
2074,175,1
2074,674,1
2018,44,1
2436,358,1
2059,358,1
2059,438,1
2238,496,2
2297,258,1
2453,162,2
2351,392,1
1812,51,1
1912,832,1
372,732,3
582,162,1
8,807,6
543,136,1
2467,498,1
752,659,1
551,400,1146973
645,368,706434
747,414,446331
2159,608,28773
2011,784,64910
2129,36,21192
455,887,111166
2384,422,91219
2362,682,42184
1894,400,12740
645,643,2418
2151,818,11198
2064,784,2651
1802,554,247
2299,792,405
1970,400,880
2222,12,4943
2080,682,6374
372,694,2
444,384,29
752,894,167
752,360,292
446,854,5
593,834,87
2199,418,7
2306,524,27
2356,288,56
2158,348,31
1815,422,76
1946,418,12
2093,788,16
2015,418,7
1810,72,8
2172,706,24
2413,288,30
2016,528,569
2193,76,45
2193,404,23
2193,694,4
2284,218,2
2446,516,8
2278,308,2
1926,840,207
1926,760,232
2139,360,67
2192,12,6000
1940,788,13
2406,356,265
2262,356,188
2233,706,8
2404,388,4
2372,788,181
2080,48,965
2062,608,1510
1848,586,955
1817,554,3078
2012,784,858
2070,504,625
2394,48,4867
2117,48,1267
2250,36,1386
2195,36,1505
2118,364,149
1971,400,553
2026,784,271
1924,702,238
1923,826,94
2454,818,2675
2303,682,3518
1890,729,116
1905,400,1244
1917,400,767
2423,554,2292
2412,458,286
2022,586,533
2258,48,1494
2448,788,291
1,764,308
2189,504,388
1916,368,396
577,752,513
1987,528,405
2324,12,313
701,208,174
1870,818,536
2124,380,5
1801,380,12
2367,504,161
2389,414,299
2151,250,642
2125,504,175
1825,710,343
2050,400,149
2151,124,155
2303,400,662
2389,422,198
1816,422,322
2430,36,771
2363,818,266
2351,364,8
1991,788,26
1866,392,84
2404,376,57
2002,12,97
440,276,15
2261,276,83
2069,826,51
2435,706,19
1945,554,935
2443,250,801
744,702,1186
2381,512,2860
2424,840,78
2165,356,276
2200,300,24
372,0,74
1929,414,183
2418,440,35
2300,760,107
1895,478,229
382,800,1
1910,528,34
2223,643,37
2128,804,31
1969,276,33
2068,380,132
2439,498,93
2084,414,48
1907,792,168
2007,887,28
2339,410,46
1842,250,28
1920,380,70
2460,380,37
442,792,37
2370,4,69
1784,414,106
2267,156,4
1989,156,15
2266,364,100
2252,826,32
551,300,62
1790,478,51
2064,434,31
2289,760,18
2018,586,51
2343,360,55
2380,360,26
1894,344,55
1856,48,96
2230,756,6
1819,702,113
1860,208,2
1960,231,6
2390,76,36
1957,231,5
755,818,12
1977,643,90
595,108,8
2104,414,56
2436,246,27
2223,484,13
1887,752,25
1959,360,9
2192,203,32
2386,180,25
2152,434,34
2270,862,6
2385,894,19
2441,724,36
2226,458,56
2162,203,34
2173,840,19
276,686,13
2269,508,7
2056,729,20
1802,360,22
1986,508,4
1811,702,20
2440,0,26
2370,508,3
1981,832,2
2290,454,3
1883,478,11
2097,356,13
2417,410,22
2028,484,9
2039,428,3
1975,558,13
2086,524,3
1908,887,15
1835,826,31
2071,144,36
430,840,2
2142,344,5
338,756,9
1953,804,17
2299,764,17
2299,50,12
2289,804,5
1986,764,22
645,466,15
2070,360,61
2202,8,18
2086,643,10
2020,638,3
2186,756,3
1924,440,33
2451,372,7
2115,76,9
2170,470,2
2295,376,12
1962,376,4
535,528,4
498,31,2
2024,50,12
1858,558,2
2291,203,10
1960,348,9
1868,51,9
1968,32,5
2080,152,8
1779,348,6
1865,203,4
1862,32,9
2226,152,9
2071,268,8
1925,268,2
2436,268,16
2291,268,6
2122,364,4
593,242,16
498,728,5
1983,620,10
2125,724,7
1784,498,3
1926,478,21
2223,158,4
2397,478,10
508,894,3
2402,233,4
317,48,3
517,860,13
2306,860,7
2330,804,18
1908,4,8
1,96,14
2010,616,10
2062,4,29
1954,72,5
1887,72,4
1974,642,11
2417,72,10
1834,4,14
2031,516,6
2108,894,2
1880,348,7
2140,516,5
1844,348,4
2365,626,2
752,188,13
2292,0,7
2389,626,2
2440,40,25
2262,0,8
2287,246,2
1809,120,4
2279,360,2
535,504,13
2090,372,1
1872,450,4
2269,800,9
2157,288,20
2078,566,5
1986,100,6
2407,152,3
2094,68,3
2131,466,3
1850,68,5
2114,466,2
2158,192,3
2017,466,5
2218,192,2
2022,703,3
2384,466,9
2399,178,4
2454,752,12
2055,40,11
1792,112,4
2371,50,6
1794,418,3
1799,418,3
2034,756,4
1836,40,4
2117,300,4
574,430,2
2426,372,5
1867,348,5
1887,112,6
2196,222,1
2196,688,1
1916,642,3
2128,688,13
2036,418,3
2321,222,6
2451,392,5
2232,70,2
2100,484,3
2080,140,4
2038,834,7
1889,834,6
2304,188,2
2457,288,8
2267,140,6
2410,70,2
2365,120,2
2088,484,3
2325,686,5
2325,70,2
1827,120,2
1917,140,3
2459,348,4
1916,688,2
2282,686,4
2291,384,4
2038,188,4
2208,140,2
2182,800,2
2013,484,12
2334,686,5
