3706935,South Africa,Interest > Home & Garden > Outdoor Decorating,81236,35821
950380,South Africa,"Interest > Diseases and Conditions > Ear, Nose and Throat Conditions",81227,35182
4731964,South Africa,Interest > College Education > College Planning,81029,33753
1945325,South Africa,Interest > Diseases and Conditions > Heart and Cardiovascular Diseases,80175,23975
4315681,South Africa,Interest > Home & Garden > Home Improvement,78370,38558
1160381,South Africa,Interest > Automotive > Dash Cam Videos,78079,31564
2582169,South Africa,Interest > Science,76387,27579
1123757,South Africa,Interest > Automotive > Auto Repair,75951,28811
4275382,South Africa,Interest > Fine Art > Modern Art,75332,27114
841269,South Africa,Interest > Insurance > Motor Insurance,74301,33429
4129352,South Africa,Interest > Industries > Retail Industry,74268,39895
4063662,South Africa,Interest > Computing > Computer Networking,73906,41224
1145560,South Africa,Interest > Beauty > Hair Care,73534,21280
1089755,South Africa,Interest > Wellness,73438,15526
436973,South Africa,Interest > Computer Software and Applications > Photo Editing Software,73055,17529
1649487,South Africa,Interest > Pets > Fish and Aquariums,72582,31659
473995,South Africa,Interest > Hobbies & Interests > Birdwatching,72474,17465
820288,South Africa,Interest > Collecting > Comic Books,72205,30519
3057121,South Africa,Interest > Diseases and Conditions > Cancer,72190,31822
595115,South Africa,Interest > Personal Debt > Personal Loans,71924,27543
655511,South Africa,Interest > Women's Clothing > Women's Intimates and Sleepwear,71627,22493
4084275,South Africa,Interest > Computing > Computer Peripherals,70789,41082
4222500,South Africa,Interest > Sports > Bowling,70579,46177
2048256,South Africa,Interest > Postgraduate Education,70390,28874
2281309,South Africa,Interest > Postgraduate Education > Professional School,70294,28842
3093379,South Africa,Interest > Beauty > Nail Care,70145,17854
4057226,South Africa,Interest > Beauty > Skin Care,70059,18924
3647358,South Africa,Interest > Reproductive Health > Infertility,69581,21403
991738,South Africa,Interest > Content Production > Video Production,69361,26243
3389611,South Africa,Interest > Consumer Electronics > Smartphones,69214,23676
1917877,South Africa,Interest > Careers > Remote Working,68934,22654
1812624,South Africa,Interest > Video Gaming > eSports,68719,22663
2863376,South Africa,Interest > Personal Care > Deodorant and Antiperspirant,68339,20873
4626212,South Africa,Interest > Events and Attractions > Cinemas and Events,68322,19039
2204006,South Africa,Interest > Hobbies & Interests > Genealogy and Ancestry,67905,23174
4655592,South Africa,Interest > Insurance > Pet Insurance,67628,38295
1455404,South Africa,Interest > Sports > Water Polo,66539,31509
1954770,South Africa,Interest > Diseases and Conditions > Infectious Diseases,66402,29907
3227767,South Africa,Interest > Music and Audio > Children's Music,65882,17955
573595,South Africa,Interest > Music and Audio > World/International Music,65808,13252
3870111,South Africa,Interest > Reproductive Health > Birth Control,64958,27552
1063988,South Africa,Interest > Fitness and Exercise,64538,30565
881431,South Africa,Interest > Extreme Sports > Canoeing and Kayaking,64406,23092
1872615,South Africa,Interest > Men's Clothing > Men's Sportswear,64247,11422
1958076,South Africa,Interest > Industries > Food Industry,63964,35776
2953067,South Africa,Interest > Women's Accessories > Women's Jewelry and Watches,63926,20440
1770676,South Africa,Interest > Wellness > Smoking Cessation,63786,13015
2469432,South Africa,Interest > Home & Garden > Remodeling & Construction,63710,29049
2369397,South Africa,Interest > Consumer Electronics > Cameras and Camcorders,63625,27800
4280697,South Africa,Interest > Arts and Crafts > Beadwork,63387,17662
1855297,South Africa,Interest > Sports > Wrestling,62533,18990
3314052,South Africa,Interest > Computer Software and Applications > Web Conferencing,61146,16822
2904265,South Africa,Interest > Science > Biological Sciences,60423,23533
1628180,South Africa,Interest > Sports > Cycling,59959,18630
1172956,South Africa,Interest > Diseases and Conditions > Substance Abuse,59807,26984
3147365,South Africa,Interest > Music and Audio > Sports Radio,59747,13820
119787,South Africa,Interest > Medical Health > Surgery,58493,29565
2972348,South Africa,Interest > Video Game Genres > Exercise and Fitness Video Games,58253,19827
2556564,South Africa,Interest > Home & Garden > Indoor Environmental Quality,57847,36205
3494310,South Africa,Interest > Movies > Drama Movies,56243,15166
4612248,South Africa,Interest > Industries > Defense Industry,56084,27454
2891298,South Africa,Interest > Science > Physics,55754,22237
1133594,South Africa,Interest > Content Production > Audio Production,55352,23143
1700960,South Africa,Interest > Music and Audio > Classic Hits,54785,13743
3693274,South Africa,Interest > Beauty > Makeup and Accessories,54252,18411
4578641,South Africa,Interest > Industries > Healthcare Industry,52332,25088
2208047,South Africa,Interest > Fitness and Exercise > Running and Jogging,51848,25667
1594897,South Africa,Interest > Hobbies & Interests > Sci-fi and Fantasy,51687,16506
4125704,South Africa,Interest > Music and Audio > Alternative Music,51422,19475
4542740,South Africa,Interest > Hobbies & Interests > Paranormal Phenomena,50815,17180
4437083,South Africa,Interest > Personal Investing > Options,50472,17750
1923566,South Africa,Interest > Personal Debt > Home Financing,48967,21902
2947344,South Africa,Interest > Arts and Crafts > Photography,48860,13517
2357621,South Africa,Interest > Women's Accessories > Women's Glasses,48623,15977
2964215,South Africa,Interest > Auto Technology,48047,20410
1029031,South Africa,Interest > Movies > Comedy Movies,47771,13746
2501549,South Africa,Interest > Food & Drink > Food Movements,47708,13793
2043622,South Africa,Interest > Alternative Medicine,47570,15238
4737632,South Africa,Interest > Collecting > Stamps and Coins,47353,22028
3245628,South Africa,Interest > Religion & Spirituality > Buddhism,46935,17010
602290,South Africa,Interest > Computer Software and Applications > Desktop Publishing,46906,12230
4067833,South Africa,Interest > Music and Audio > Blues,46855,13933
4335220,South Africa,Interest > Diseases and Conditions > Allergies,46408,22920
2085498,South Africa,Interest > Arts and Crafts > Candle and Soap Making,45690,11792
3801586,South Africa,Interest > Travel > Travel Accessories,45516,10246
2245000,South Africa,Interest > Sports > Tennis,45322,14888
2417097,South Africa,Interest > Computer Software and Applications > Digital Audio,45018,12253
1048116,South Africa,Interest > Industries > Telecommunications Industry,44814,20708
768296,South Africa,Interest > Content Production > Freelance Writing,44647,18811
3624610,South Africa,Interest > Pets > Reptiles,44598,17310
3103626,South Africa,Interest > Diseases and Conditions > Eye and Vision Conditions,44458,19083
2926776,South Africa,Interest > Automotive > Auto Rentals,44435,20026
2877694,South Africa,Interest > Industries > Construction Industry,44188,22622
4308426,South Africa,Interest > Education > Language Learning,43903,14500
3478728,South Africa,Interest > Auto Technology > Auto Navigation Systems,43850,19399
2724739,South Africa,Interest > Consumer Electronics > Wearable Technology,43631,15835
390877,South Africa,Interest > Pets > Veterinary Medicine,43518,17213
614988,South Africa,Interest > Auto Technology > Auto Safety Technologies,43235,19331
2857037,South Africa,Interest > Hobbies & Interests > Model Toys,42702,11969
1615697,South Africa,Interest > Medical Health > Vaccines,42553,17256
4239286,South Africa,Interest > Movies > Science Fiction Movies,42544,12282
4355557,South Africa,Interest > Sports > Baseball,42162,29172
1057861,South Africa,Interest > Arts and Crafts > Painting,40871,11358
1684106,South Africa,Interest > Auto Technology > Auto Infotainment Technologies,40637,17951
2826040,South Africa,Interest > Sports > Ice Hockey,40624,15386
814824,South Africa,Interest > Events and Attractions > Outdoor Activities,40602,12493
2081239,South Africa,Interest > Home & Garden > Interior Decorating,40551,19402
4646804,South Africa,Interest > Computer Software and Applications > Antivirus Software,40159,14376
4331881,South Africa,Interest > Personal Care > Shaving,39615,12958
4224017,South Africa,Interest > Music and Audio > Variety (Music and Audio),39260,15097
3874958,South Africa,Interest > Diseases and Conditions > Dental Health,38652,12988
4720577,South Africa,Interest > Extreme Sports > Scuba Diving,38546,12086
2781416,South Africa,Interest > Music and Audio > Classical Music,38011,10877
4482823,South Africa,Interest > Endocrine and Metabolic Diseases,37333,9311
3360504,South Africa,Interest > Computer Software and Applications > Browsers,36973,7877
1948717,South Africa,Interest > Educational Assessment,36350,12069
2981206,South Africa,Interest > Educational Assessment > Standardized Testing,36347,12068
3219084,South Africa,Interest > Movies > Family and Children Movies,36308,13641
4258118,South Africa,Interest > Alternative Medicine > Herbs and Supplements,36218,11929
2228402,South Africa,Interest > Men's Clothing > Men's Outerwear,35952,8550
4348293,South Africa,Interest > Travel Type > Cruises,35766,9150
806473,South Africa,Interest > Computer Software and Applications > Databases,35625,8001
996434,South Africa,Interest > Food & Drink > World Cuisines,35320,10316
3089808,South Africa,Interest > Sports > Swimming,35281,15798
2296026,South Africa,Interest > Endocrine and Metabolic Diseases > Thyroid Disorders,35233,8581
3958696,South Africa,Interest > Sports > Basketball,34877,10026
3001178,South Africa,Interest > Industries > Hospitality Industry,34822,18660
4456885,South Africa,Interest > Fitness and Exercise > Participant Sports,34169,13956
4151893,South Africa,Interest > Sports > Golf,33887,10948
3267484,South Africa,Interest > Real Estate > Developmental Sites,32620,18934
2362733,South Africa,Interest > Computer Software and Applications > Graphics Software,32601,7860
1353607,South Africa,Interest > Science > Space and Astronomy,32529,8204
1520669,South Africa,Interest > Women's Clothing > Women's Sportswear,32223,16932
3117493,South Africa,Interest > Industries > Manufacturing Industry,31936,14648
1642746,South Africa,Interest > Books and Literature > Children's Literature,31812,13388
944619,South Africa,Interest > Arts and Crafts > Drawing and Sketching,31620,8139
746499,South Africa,Interest > Auto Body Styles > Convertible,31340,11783
407656,South Africa,Interest > Books and Literature > Poetry,31320,9742
1706118,South Africa,Interest > Technology & Computing > Robotics,31259,11573
2739711,South Africa,Interest > Healthy Living > Weight Loss,30427,13174
3138233,South Africa,Interest > Industries > Biotech and Biomedical Industry,30162,17147
4216592,South Africa,Interest > Education > Homework and Study,29123,11168
2603781,South Africa,Interest > Hobbies & Interests > Workshops and Classes,29081,10651
3539533,South Africa,Interest > Books and Literature > Fiction,28438,11464
4521510,South Africa,Interest > Sports > Squash,28386,8667
3174570,South Africa,Interest > Arts and Crafts > Jewelry Making,28354,7820
4448923,South Africa,Interest > Industries > Logistics and Transportation Industry,28263,13218
4213135,South Africa,Interest > Extreme Sports > Skateboarding,28034,10863
4077315,South Africa,Interest > Women's Clothing > Women's Outerwear,27841,10389
3140391,South Africa,Interest > Sports > Poker and Professional Gambling,27816,8880
4185565,South Africa,Interest > Men's Accessories,27811,7762
4246064,South Africa,Interest > Men's Accessories > Men's Jewelry and Watches,27710,7744
4051848,South Africa,Interest > Home & Garden > Landscaping,27551,13329
4189083,South Africa,Interest > Food & Drink > Alcoholic Beverages,27015,6810
1709835,South Africa,Interest > Books and Literature > Cookbooks,26932,8350
2343660,South Africa,Interest > Wellness > Physical Therapy,26252,8256
4353890,South Africa,Interest > Events and Attractions > Fan Conventions,25894,8627
3170206,South Africa,Interest > Automotive > Auto Insurance,25714,10963
3072294,South Africa,Interest > Diseases and Conditions > Sleep Disorders,24843,9578
2552413,South Africa,Interest > Arts and Crafts > Scrapbooking,24357,5704
4569963,South Africa,Interest > Endocrine and Metabolic Diseases > Hormonal Disorders,24278,6664
3221672,South Africa,Interest > Sports > Track and Field,24157,9028
4263987,South Africa,Interest > Computing > Data Storage and Warehousing,23840,9291
1999504,South Africa,Interest > Religion & Spirituality > Spirituality,23204,7491
1302681,South Africa,Interest > Video Game Genres > Casual Games,23013,6329
2868038,South Africa,Interest > Science > Geography,22811,11443
3254312,South Africa,Interest > Business > Logistics,22767,9129
4564476,South Africa,Interest > Books and Literature > Biographies,22455,8982
3012882,South Africa,Interest > Sports > Field Hockey,22342,7590
3192937,South Africa,Interest > Diseases and Conditions > Skin and Dermatology,21806,6207
4358355,South Africa,Interest > Industries > Advertising Industry,21740,8745
2268647,South Africa,Interest > Events and Attractions > Zoos & Aquariums,21607,8263
4093958,South Africa,Interest > Sports > Sailing,21034,9181
4254144,South Africa,Interest > Diseases and Conditions > Blood Disorders,20244,7078
2787176,South Africa,Interest > Science > Geology,19887,5862
1633894,South Africa,Interest > Music and Audio > Jazz,19857,4965
4109249,South Africa,Interest > Fine Art > Digital Arts,19613,6725
3265456,South Africa,Interest > Business > Startups,19397,6832
1517126,South Africa,Interest > Industries > Technology Industry,18869,10811
3220157,South Africa,Interest > Business > Human Resources,18675,12141
4013440,South Africa,Interest > Sports > Figure Skating,18629,4643
4649022,South Africa,Interest > Sports > Lacrosse,18535,3988
3652692,South Africa,Interest > Beauty > Perfume and Fragrance,18507,6480
3236564,South Africa,Interest > Travel Type > Spas,17677,4105
3002956,South Africa,Interest > Travel Type > Camping,17106,3498
3259061,South Africa,Interest > Music and Audio > Comedy (Music and Audio),16789,6403
4167797,South Africa,Interest > Home & Garden > Gardening,16498,7716
139385,South Africa,Interest > Healthy Living > Nutrition,16414,7393
3256293,South Africa,Interest > Science > Genetics,16353,8377
2677754,South Africa,Interest > Arts and Crafts > Needlework,15756,5631
1867230,South Africa,Interest > Alternative Medicine > Holistic Health,15384,5760
3271376,South Africa,Interest > Industries > Aviation Industry,15167,8872
1393331,South Africa,Interest > Hobbies & Interests > Radio Control,15154,4449
2229342,South Africa,Interest > Sports > Walking,14744,5042
3263853,South Africa,Interest > Industries > Mechanical and Industrial Engineering Industry,14601,6214
1630030,South Africa,Interest > Industries > Entertainment Industry,14378,5663
1863174,South Africa,Interest > Music and Audio > Contemporary Hits/Pop/Top 40,14204,2268
3122299,South Africa,Interest > Computer Software and Applications > 3-D Graphics,13960,2828
4339772,South Africa,Interest > Sports > Weightlifting,13926,5227
4249039,South Africa,Interest > Industries > Pharmaceutical Industry,13447,5269
4179904,South Africa,Interest > Auto Type > Certified Pre-Owned Cars,13341,3366
3074748,South Africa,Interest > Auto Body Styles > Crossover,13186,3730
1907105,South Africa,Interest > Sports > Bodybuilding,12788,4587
672516,South Africa,Interest > Computer Software and Applications > Computer Animation,12687,3503
3745985,South Africa,Interest > Fine Art > Dance,12631,4228
2533016,South Africa,Interest > Sports > Cheerleading,12499,7496
2763864,South Africa,Interest > Extreme Sports > Climbing,12391,3276
364808,South Africa,Interest > Hobbies & Interests > Beekeeping,11828,4060
4639322,South Africa,Interest > Fine Art > Design,11086,2959
1532364,South Africa,Interest > Fine Art > Costume,10679,3728
4464150,South Africa,Interest > Diseases and Conditions > Digestive Disorders,10554,4667
3354314,South Africa,Interest > Hobbies & Interests > Cigars,10437,2903
4501988,South Africa,Interest > Consumer Electronics > Tablets and E-readers,10391,3071
2790309,South Africa,Interest > Food & Drink > Non-Alcoholic Beverages,10366,3279
368043,South Africa,Interest > Sports > Martial Arts,9598,2665
1117213,South Africa,Interest > Automotive > Motorcycles,9349,4255
845587,South Africa,Interest > Computer Software and Applications > Operating Systems,9205,1557
3571020,South Africa,Interest > Diseases and Conditions > Bone and Joint Conditions,9108,3906
2702518,South Africa,Interest > Industries > Publishing Industry,8797,3786
3134457,South Africa,Interest > Fine Art > Opera,8764,3067
4157247,South Africa,Interest > Consumer Electronics > Home Entertainment Systems,8469,2289
4673258,South Africa,Interest > Religion & Spirituality > Astrology,8285,2831
3124833,South Africa,Interest > Automotive > Scooters,8250,2803
1125318,South Africa,Interest > Arts and Crafts > Woodworking,8079,2168
4326154,South Africa,Interest > Sports > Inline Skating,7321,1796
2967221,South Africa,Interest > Sports > Gymnastics,7145,2323
2557823,South Africa,Interest > Fine Art > Theater,7019,1866
4177430,South Africa,Interest > Industries > Automotive Industry,6540,3705
4343517,South Africa,Interest > Business > Marketing and Advertising,6339,2773
1564632,South Africa,Interest > Music and Audio > College Radio,6216,1860
1735895,South Africa,Interest > Sports > Diving,6104,2760
4230073,South Africa,Interest > Industries > Agriculture,5825,2015
919321,South Africa,Interest > Science > Environment,5697,1541
4227343,South Africa,Interest > Hobbies & Interests > Musical Instruments,5697,1455
3797119,South Africa,Interest > Endocrine and Metabolic Diseases > Menopause,5493,1391
3195835,South Africa,Interest > Video Game Genres > MMOs,5121,1678
3085604,South Africa,Interest > Science > Chemistry,4845,1166
2562874,South Africa,Interest > Content Production > Screenwriting,4535,1818
2611512,South Africa,Interest > Women's Fashion,4123,1728
3900331,South Africa,Interest > Women's Fashion > Women's Shoes and Footwear,4122,1728
4290372,South Africa,Interest > Sports > Skiing,4104,844
3232566,South Africa,Interest > Men's Fashion,3166,850
2957897,South Africa,Interest > Men's Fashion > Men's Shoes and Footwear,3160,845
4169925,South Africa,Interest > Extreme Sports > Snowboarding,3032,1278
181779,South Africa,Interest > Computing > Desktops,2806,853
3107961,South Africa,Interest > Computing > Laptops,2706,654
3126106,South Africa,Interest > Music and Audio > Religious (Music and Audio),2659,1124
3026078,South Africa,Interest > Sports > Rodeo,2557,741
2218119,South Africa,Interest > Sports > Rowing,2307,518
3122751,South Africa,Interest > Industries > Non-Profit Organizations,1926,966
4240634,South Africa,Interest > Events and Attractions > Musicals,1721,427
4259348,South Africa,Interest > Business > Sales,1605,578
2208103,South Africa,Interest > Industries > Apparel Industry,1529,561
4599803,South Africa,Interest > Extreme Sports > Paintball,897,261
4344988,South Africa,Interest > Education > Homeschooling,869,319
1052548,South Africa,Interest > Computing > Programming Languages,386,60
4772949,South Africa,Interest > Automotive > Road-Side Assistance,16,4
4626299,South Africa,Interest > Music and Audio > Oldies/Adult Standards,4,1
